expansion_id,standard_id,standard_number,expansion_type,expanded_query,language,generation_method,authority_status,validation_status
EXP-V03-13454-1,MSV1-7D5E48E1073CF1A6,IS 8702:2015,TITLE_DERIVED_QUERY,diuron technical first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13455-1,MSV1-52BBFFDDD0D565E2,IS 9263 (Part 1):2015,TITLE_DERIVED_QUERY,horology functional functional jewels first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13455-2,MSV1-52BBFFDDD0D565E2,IS 9263 (Part 1):2015,TITLE_DERIVED_QUERY,horology functional functional jewels,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13456-1,MSV1-3357AEE56D620613,IS 4296 (Part 3):2015,TITLE_DERIVED_QUERY,tools pressing round punches with degree conical head,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13456-2,MSV1-3357AEE56D620613,IS 4296 (Part 3):2015,TITLE_DERIVED_QUERY,tools pressing round punches,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13457-1,MSV1-9CC2579AB271ECB0,IS 15963 (Part 3):2015,TITLE_DERIVED_QUERY,graphic technology process control production half tone colour,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13457-2,MSV1-9CC2579AB271ECB0,IS 15963 (Part 3):2015,TITLE_DERIVED_QUERY,graphic technology process control,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13458-1,MSV1-2E4137091EB6BC8F,IS 16415:2015,TITLE_DERIVED_QUERY,composite cement,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13459-1,MSV1-070AFF2C651AB11C,IS/ISO 1984 (Part 2):2011,TITLE_DERIVED_QUERY,conditions manually controlled milling machines with table fixed,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13459-2,MSV1-070AFF2C651AB11C,IS/ISO 1984 (Part 2):2011,TITLE_DERIVED_QUERY,conditions manually controlled milling,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13460-1,MSV1-97F6C809C330AAEA,IS 11522 (Part 2):2015,TITLE_DERIVED_QUERY,basic quantities cutting grinding geometry active cutting tools,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13460-2,MSV1-97F6C809C330AAEA,IS 11522 (Part 2):2015,TITLE_DERIVED_QUERY,basic quantities cutting grinding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13461-1,MSV1-5B59FB3D5E39E7BA,IS 16200:2015,TITLE_DERIVED_QUERY,animal vegetable fats oils determination ultraviolet absorbance expressed,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13461-2,MSV1-5B59FB3D5E39E7BA,IS 16200:2015,TITLE_DERIVED_QUERY,animal vegetable fats oils,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13462-1,MSV1-2EAD9928408B176E,IS 16318:2015,TITLE_DERIVED_QUERY,evaluation battery life battery powered watch,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13462-2,MSV1-2EAD9928408B176E,IS 16318:2015,TITLE_DERIVED_QUERY,evaluation battery life battery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13463-1,MSV1-C1704CBD1FDEF2C2,IS/ISO 19706:2011,TITLE_DERIVED_QUERY,guidelines assessing fire threat people,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13463-2,MSV1-C1704CBD1FDEF2C2,IS/ISO 19706:2011,TITLE_DERIVED_QUERY,guidelines assessing fire threat,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13464-1,MSV1-E951B5C854892B47,IS/IEC 60255 (Part 1):2009,TITLE_DERIVED_QUERY,measuring relays protection equipment common,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13464-2,MSV1-E951B5C854892B47,IS/IEC 60255 (Part 1):2009,TITLE_DERIVED_QUERY,measuring relays protection equipment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13465-1,MSV1-5CE29C34DE32950C,IS/IEC 60255 (Part 12):1980,TITLE_DERIVED_QUERY,electrical relays directional relays power relays with input,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13465-2,MSV1-5CE29C34DE32950C,IS/IEC 60255 (Part 12):1980,TITLE_DERIVED_QUERY,electrical relays directional relays,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13466-1,MSV1-FC6E6BB6A0C4BB88,IS/IEC 60255 (Part 13):1980,TITLE_DERIVED_QUERY,electrical relays biased percentage differential relays,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13466-2,MSV1-FC6E6BB6A0C4BB88,IS/IEC 60255 (Part 13):1980,TITLE_DERIVED_QUERY,electrical relays biased percentage,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13467-1,MSV1-F8677E854AACC4B7,IS/IEC 60255 (Part 21/Sec 1):1988,TITLE_DERIVED_QUERY,electrical relays vibration shock bump seismic tests measuring,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13467-2,MSV1-F8677E854AACC4B7,IS/IEC 60255 (Part 21/Sec 1):1988,TITLE_DERIVED_QUERY,electrical relays vibration shock,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13468-1,MSV1-390DE5EA9371C0B6,IS 4998:2015,TITLE_DERIVED_QUERY,design reinforced concrete chimneys criteria third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13468-2,MSV1-390DE5EA9371C0B6,IS 4998:2015,TITLE_DERIVED_QUERY,design reinforced concrete chimneys,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13469-1,MSV1-765FAF5C6A113BE6,IS 15883 (Part 3):2015,TITLE_DERIVED_QUERY,construction project management guidelines cost management,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13469-2,MSV1-765FAF5C6A113BE6,IS 15883 (Part 3):2015,TITLE_DERIVED_QUERY,construction project management guidelines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13470-1,MSV1-951917D4E52D06CB,IS 16227 (Part 4):2015,TITLE_DERIVED_QUERY,instrument transformers additional combined transformers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13470-2,MSV1-951917D4E52D06CB,IS 16227 (Part 4):2015,TITLE_DERIVED_QUERY,instrument transformers additional combined,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13471-1,MSV1-1E3D5BBAAF867D8D,IS 16336 (Part 2):2015,TITLE_DERIVED_QUERY,common information model information exchange context electrical utilities,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13471-2,MSV1-1E3D5BBAAF867D8D,IS 16336 (Part 2):2015,TITLE_DERIVED_QUERY,common information model information,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13472-1,MSV1-48C8B89ECC272A35,IS 16365:2015,TITLE_DERIVED_QUERY,light conveyor belts determination coefficient friction,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13472-2,MSV1-48C8B89ECC272A35,IS 16365:2015,TITLE_DERIVED_QUERY,light conveyor belts determination,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13473-1,MSV1-4BB028AE97082742,IS 16394:2015,TITLE_DERIVED_QUERY,textiles woven shirtings made cotton made fibres filaments,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13473-2,MSV1-4BB028AE97082742,IS 16394:2015,TITLE_DERIVED_QUERY,textiles woven shirtings made,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13474-1,MSV1-165B5D00EAE52B56,IS 16474:2015,TITLE_DERIVED_QUERY,geosynthetics method tensile properties geogrids single multi tensile,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13474-2,MSV1-165B5D00EAE52B56,IS 16474:2015,TITLE_DERIVED_QUERY,geosynthetics method tensile properties,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13475-1,MSV1-A59BC024EF6A3D70,IS 16475:2015,TITLE_DERIVED_QUERY,geosynthetics method determination percent secant modulus polyethylene geomembranes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13475-2,MSV1-A59BC024EF6A3D70,IS 16475:2015,TITLE_DERIVED_QUERY,geosynthetics method determination percent,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13476-1,MSV1-6332889CFB367650,IS 16477:2015,TITLE_DERIVED_QUERY,geosynthetics method determination performance strength geomembranes wide strip,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13476-2,MSV1-6332889CFB367650,IS 16477:2015,TITLE_DERIVED_QUERY,geosynthetics method determination performance,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13477-1,MSV1-317A25A51705EB3E,IS 16464 (Part 4):2015,TITLE_DERIVED_QUERY,information technology biometric application programming interface biometric sensor,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13477-2,MSV1-317A25A51705EB3E,IS 16464 (Part 4):2015,TITLE_DERIVED_QUERY,information technology biometric application,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13478-1,MSV1-B7D847A4B8999E72,IS 16211:2015,TITLE_DERIVED_QUERY,electromagnetic radiation from automotive vehicle permissible levels tests,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13478-2,MSV1-B7D847A4B8999E72,IS 16211:2015,TITLE_DERIVED_QUERY,electromagnetic radiation from automotive,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13479-1,MSV1-3419ABA72B3ECD7C,IS 16331:2015,TITLE_DERIVED_QUERY,fipronil granules,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13480-1,MSV1-59B0798206706BEB,IS 16334:2015,TITLE_DERIVED_QUERY,power system communications interoperability guidelines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13480-2,MSV1-59B0798206706BEB,IS 16334:2015,TITLE_DERIVED_QUERY,power system communications interoperability,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13481-1,MSV1-2356DDC121D907C8,IS 16336 (Part 1):2015,TITLE_DERIVED_QUERY,common information model information exchange context electrical utilities,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13481-2,MSV1-2356DDC121D907C8,IS 16336 (Part 1):2015,TITLE_DERIVED_QUERY,common information model information,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13482-1,MSV1-02F678F06282781A,IS 101 (Part 2/Sec 3):2015,TITLE_DERIVED_QUERY,sampling paints varnishes related products liquid paints chemical,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13482-2,MSV1-02F678F06282781A,IS 101 (Part 2/Sec 3):2015,TITLE_DERIVED_QUERY,sampling paints varnishes related,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13483-1,MSV1-3F66E38B504C9B40,IS 1060 (Part 6/Sec 3):2015,TITLE_DERIVED_QUERY,sampling paper allied products paper board determination folding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13483-2,MSV1-3F66E38B504C9B40,IS 1060 (Part 6/Sec 3):2015,TITLE_DERIVED_QUERY,sampling paper allied products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13484-1,MSV1-FF33E93753C24595,IS 1060 (Part 5/Sec 10):2015,TITLE_DERIVED_QUERY,sampling paper allied products paper board determination smoothness,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13484-2,MSV1-FF33E93753C24595,IS 1060 (Part 5/Sec 10):2015,TITLE_DERIVED_QUERY,sampling paper allied products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13485-1,MSV1-2589974603591869,IS 1060 (Part 5/Sec 16):2015,TITLE_DERIVED_QUERY,sampling paper allied products paper board determination capillary,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13485-2,MSV1-2589974603591869,IS 1060 (Part 5/Sec 16):2015,TITLE_DERIVED_QUERY,sampling paper allied products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13486-1,MSV1-5CA08E98D614B857,IS/ISO 16269 (Part 8):2004,TITLE_DERIVED_QUERY,statistical interpretation data determination prediction intervals,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13486-2,MSV1-5CA08E98D614B857,IS/ISO 16269 (Part 8):2004,TITLE_DERIVED_QUERY,statistical interpretation data determination,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13487-1,MSV1-15426789AC8E9339,IS 12021:2015,TITLE_DERIVED_QUERY,control transformers switchgear controlgear voltages exceeding first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13487-2,MSV1-15426789AC8E9339,IS 12021:2015,TITLE_DERIVED_QUERY,control transformers switchgear controlgear,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13488-1,MSV1-387B4BDC8ACE1321,IS 9543:2015,TITLE_DERIVED_QUERY,textiles spun polyester sewing threads first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13488-2,MSV1-387B4BDC8ACE1321,IS 9543:2015,TITLE_DERIVED_QUERY,textiles spun polyester sewing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13489-1,MSV1-2D621275D87C4656,IS 2818:2015,TITLE_DERIVED_QUERY,textiles hessian third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13490-1,MSV1-E6FC1B0D311B0188,IS 16246:2015,TITLE_DERIVED_QUERY,elastomer insulated cables with limited circuit integrity when,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13490-2,MSV1-E6FC1B0D311B0188,IS 16246:2015,TITLE_DERIVED_QUERY,elastomer insulated cables with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13491-1,MSV1-46B73B33F0A8A3E9,IS/ISO 16269 (Part 7):2001,TITLE_DERIVED_QUERY,statistical interpretation data median estimation confidence intervals,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13491-2,MSV1-46B73B33F0A8A3E9,IS/ISO 16269 (Part 7):2001,TITLE_DERIVED_QUERY,statistical interpretation data median,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13492-1,MSV1-4145A690197EDEE9,IS 16340:2015,TITLE_DERIVED_QUERY,mepiquat chloride technical,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13493-1,MSV1-2FE83081403FFF9C,IS 16349:2015,TITLE_DERIVED_QUERY,geosynthetics guidelines installation geogrids used reinforcement base base,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13493-2,MSV1-2FE83081403FFF9C,IS 16349:2015,TITLE_DERIVED_QUERY,geosynthetics guidelines installation geogrids,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13494-1,MSV1-18E1029900424C52,IS 16417:2015,TITLE_DERIVED_QUERY,software engineering software product quality evaluation square planning,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13494-2,MSV1-18E1029900424C52,IS 16417:2015,TITLE_DERIVED_QUERY,software engineering software product,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13495-1,MSV1-F28443485FAC618A,IS 15883 (Part 4):2015,TITLE_DERIVED_QUERY,construction project management guidelines quality management,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13495-2,MSV1-F28443485FAC618A,IS 15883 (Part 4):2015,TITLE_DERIVED_QUERY,construction project management guidelines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13496-1,MSV1-6EDEBDFDED5EB534,IS 15883 (Part 6):2015,TITLE_DERIVED_QUERY,construction project management guidelines scope management,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13496-2,MSV1-6EDEBDFDED5EB534,IS 15883 (Part 6):2015,TITLE_DERIVED_QUERY,construction project management guidelines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13497-1,MSV1-193CF92522E06FA3,IS 1489 (Part 2):2015,TITLE_DERIVED_QUERY,portland pozzolana cement calcined clay based fourth revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13497-2,MSV1-193CF92522E06FA3,IS 1489 (Part 2):2015,TITLE_DERIVED_QUERY,portland pozzolana cement calcined,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13498-1,MSV1-A1513C72EF91E0F9,IS 16022:2015,TITLE_DERIVED_QUERY,routine analytical cigarette smoking machine definitions standard conditions,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13498-2,MSV1-A1513C72EF91E0F9,IS 16022:2015,TITLE_DERIVED_QUERY,routine analytical cigarette smoking,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13499-1,MSV1-E34C13CCC43DACEE,IS 16361:2015,TITLE_DERIVED_QUERY,thermoplastic polymer based coatings undercoating finishing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13499-2,MSV1-E34C13CCC43DACEE,IS 16361:2015,TITLE_DERIVED_QUERY,thermoplastic polymer based coatings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13500-1,MSV1-BDABF8754891EA7A,IS 16366:2015,TITLE_DERIVED_QUERY,glossary terms used agrotextile,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13501-1,MSV1-59E4B7ACA71DC0E2,IS 16372:2015,TITLE_DERIVED_QUERY,textiles jute bags packing foodgrains,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13501-2,MSV1-59E4B7ACA71DC0E2,IS 16372:2015,TITLE_DERIVED_QUERY,textiles jute bags packing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13502-1,MSV1-3AE35A688CCFDC30,IS 16390:2015,TITLE_DERIVED_QUERY,agro textiles nylon knitted seamless gloves tobacco harvesters,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13502-2,MSV1-3AE35A688CCFDC30,IS 16390:2015,TITLE_DERIVED_QUERY,agro textiles nylon knitted,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13503-1,MSV1-EEAFD0F2FDD4000F,IS/ISO 23409:2015,TITLE_DERIVED_QUERY,male condoms condoms made from synthetic materials,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13503-2,MSV1-EEAFD0F2FDD4000F,IS/ISO 23409:2015,TITLE_DERIVED_QUERY,male condoms condoms made,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13504-1,MSV1-1432733B12C54F62,IS/ISO/TR 20514:2005,TITLE_DERIVED_QUERY,health informatics electronic health record definition scope context,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13504-2,MSV1-1432733B12C54F62,IS/ISO/TR 20514:2005,TITLE_DERIVED_QUERY,health informatics electronic health,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13505-1,MSV1-5C226EF7A5FE02DE,IS/ISO 518:2006,TITLE_DERIVED_QUERY,photography camera accessory shoes with without electrical contacts,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13505-2,MSV1-5C226EF7A5FE02DE,IS/ISO 518:2006,TITLE_DERIVED_QUERY,photography camera accessory shoes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13506-1,MSV1-C8907B5DDB2C70E8,IS 13154:2015,TITLE_DERIVED_QUERY,automotive vehicles tyres agricultural vehicles their trailers first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13506-2,MSV1-C8907B5DDB2C70E8,IS 13154:2015,TITLE_DERIVED_QUERY,automotive vehicles tyres agricultural,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13507-1,MSV1-5A74A5E6D6A38847,IS 13473 (Part 1):2015,TITLE_DERIVED_QUERY,cranes vocabulary,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13508-1,MSV1-9E45E90659B0502B,IS 15465:2015,TITLE_DERIVED_QUERY,gases mixtures determination fire potential oxidizing ability selection,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13508-2,MSV1-9E45E90659B0502B,IS 15465:2015,TITLE_DERIVED_QUERY,gases mixtures determination fire,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13509-1,MSV1-CE3A77AAEB953F5C,IS 1982:2015,TITLE_DERIVED_QUERY,ante mortem post mortem inspection meat animals code,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13509-2,MSV1-CE3A77AAEB953F5C,IS 1982:2015,TITLE_DERIVED_QUERY,ante mortem post mortem,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13510-1,MSV1-00FA1E000260FAA6,IS 8895:2015,TITLE_DERIVED_QUERY,handling storage transport slaughterhouse products guidelines first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13510-2,MSV1-00FA1E000260FAA6,IS 8895:2015,TITLE_DERIVED_QUERY,handling storage transport slaughterhouse,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13511-1,MSV1-4BF451D8A2667AF3,IS/ISO 14001:2015,TITLE_DERIVED_QUERY,environmental management systems with guidance second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13511-2,MSV1-4BF451D8A2667AF3,IS/ISO 14001:2015,TITLE_DERIVED_QUERY,environmental management systems with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13512-1,MSV1-0BB7DDFE39737B67,IS/ISO 9001:2015,TITLE_DERIVED_QUERY,quality management systems fourth revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13512-2,MSV1-0BB7DDFE39737B67,IS/ISO 9001:2015,TITLE_DERIVED_QUERY,quality management systems fourth,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13513-1,MSV1-FC44179801809CB9,IS/ISO 366-5:2006,TITLE_DERIVED_QUERY,textile machinery accessories reeds dimensions designation profile capsules,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13513-2,MSV1-FC44179801809CB9,IS/ISO 366-5:2006,TITLE_DERIVED_QUERY,textile machinery accessories reeds,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13514-1,MSV1-D5C05DD62F8DA0CC,IS/ISO 1701-1:2004,TITLE_DERIVED_QUERY,conditions milling machines with table variable height accuracy,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13514-2,MSV1-D5C05DD62F8DA0CC,IS/ISO 1701-1:2004,TITLE_DERIVED_QUERY,conditions milling machines with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13515-1,MSV1-80A03E4BF3A41453,IS/ISO 3155:1976,TITLE_DERIVED_QUERY,stranded wire ropes mine hoisting fiber components characteristics,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13515-2,MSV1-80A03E4BF3A41453,IS/ISO 3155:1976,TITLE_DERIVED_QUERY,stranded wire ropes mine,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13516-1,MSV1-A37FD1D2EBF46FA1,IS/ISO/TR 12859:2009,TITLE_DERIVED_QUERY,intelligent transport systems system architecture privacy aspects standards,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13516-2,MSV1-A37FD1D2EBF46FA1,IS/ISO/TR 12859:2009,TITLE_DERIVED_QUERY,intelligent transport systems system,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13517-1,MSV1-F563F669578DD87E,IS/ISO/TS 13140 (Part 1):2011,TITLE_DERIVED_QUERY,electronic collection evaluation board roadside equipment conformity suite,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13517-2,MSV1-F563F669578DD87E,IS/ISO/TS 13140 (Part 1):2011,TITLE_DERIVED_QUERY,electronic collection evaluation board,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-13518-1,MSV1-4909A0D366099BFE,IS/ISO/TS 13140 (Part 2):2012,TITLE_DERIVED_QUERY,electronic collection evaluation board roadside equipment conformity abstract,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
