term_id,technical_term,synonym,abbreviation,product_term,regional_term,language,standard_usage,source,validation_status
TERM-320E00E73A7D24A9,panel,NOT_VALIDATED,NOT_VALIDATED,panel,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A986AF8620BD7012,opc,NOT_VALIDATED,NOT_VALIDATED,opc,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AE075D99CFBD710E,ampoules,NOT_VALIDATED,NOT_VALIDATED,ampoules,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F1607C19A0F910CA,370,NOT_VALIDATED,NOT_VALIDATED,370,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B3466E5F75EB27DA,regulations,NOT_VALIDATED,NOT_VALIDATED,regulations,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-101F7963A672CFFD,nitrosamines,NOT_VALIDATED,NOT_VALIDATED,nitrosamines,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-97EE9871C92AEA2B,constructiion,NOT_VALIDATED,NOT_VALIDATED,constructiion,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-83151157C10D85AF,450,NOT_VALIDATED,NOT_VALIDATED,450,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ED12EB20000F3E53,bullet,NOT_VALIDATED,NOT_VALIDATED,bullet,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3C5A37F2A4EC559F,suture,NOT_VALIDATED,NOT_VALIDATED,suture,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-85B2354D6110B2AF,moorfields,NOT_VALIDATED,NOT_VALIDATED,moorfields,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5B0655245A6F625A,ballistic,NOT_VALIDATED,NOT_VALIDATED,ballistic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5D6B8A7D8BC4E508,galvanometers,NOT_VALIDATED,NOT_VALIDATED,galvanometers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FF1F51BDC88DDFF1,boxes,NOT_VALIDATED,NOT_VALIDATED,boxes,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BA01435D2B41B47D,tangent,NOT_VALIDATED,NOT_VALIDATED,tangent,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E9139F2DE9972A7D,knowles,NOT_VALIDATED,NOT_VALIDATED,knowles,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4E3C5896DF6858DC,insulations,NOT_VALIDATED,NOT_VALIDATED,insulations,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A658BA0AD85B274D,testers,NOT_VALIDATED,NOT_VALIDATED,testers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-58EB5AFF132A9C1A,magneto,NOT_VALIDATED,NOT_VALIDATED,magneto,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B466BDC0F0DE12B3,poissons,NOT_VALIDATED,NOT_VALIDATED,poissons,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-65DFD4CEB994A9BD,microbial,NOT_VALIDATED,NOT_VALIDATED,microbial,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D6EF44E5B4E91F33,ulna,NOT_VALIDATED,NOT_VALIDATED,ulna,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-050BE1E2F4531F6D,hes,NOT_VALIDATED,NOT_VALIDATED,hes,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F06FE3A6065D5E73,modularity,NOT_VALIDATED,NOT_VALIDATED,modularity,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7142041D842DD25C,millet,NOT_VALIDATED,NOT_VALIDATED,millet,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6353226B3216E66C,destoner,NOT_VALIDATED,NOT_VALIDATED,destoner,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2E330D4D51328E64,dispenser,NOT_VALIDATED,NOT_VALIDATED,dispenser,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-878EFA95CD1D1C92,fuelled,NOT_VALIDATED,NOT_VALIDATED,fuelled,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2F6378A857D08CE0,absorbed,NOT_VALIDATED,NOT_VALIDATED,absorbed,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-31A2B0E3D089E317,reversible,NOT_VALIDATED,NOT_VALIDATED,reversible,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4BFAAD39A276AF63,hydride,NOT_VALIDATED,NOT_VALIDATED,hydride,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-427718C707FD30F0,qualitymeasurement,NOT_VALIDATED,NOT_VALIDATED,qualitymeasurement,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-300CCDC79D40FA1A,requirments,NOT_VALIDATED,NOT_VALIDATED,requirments,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7524CB697C52D25C,measuremnt,NOT_VALIDATED,NOT_VALIDATED,measuremnt,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D454BEC656D32723,objective,NOT_VALIDATED,NOT_VALIDATED,objective,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E5B84C89F624A40C,blind,NOT_VALIDATED,NOT_VALIDATED,blind,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6743E56E78603FE1,assignation,NOT_VALIDATED,NOT_VALIDATED,assignation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4BCEF3DE76EAF574,character,NOT_VALIDATED,NOT_VALIDATED,character,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E392DAD8B08599F7,dot,NOT_VALIDATED,NOT_VALIDATED,dot,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F9701E4175155981,lidars,NOT_VALIDATED,NOT_VALIDATED,lidars,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3297CD6339EFD3E3,inductive,NOT_VALIDATED,NOT_VALIDATED,inductive,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DE2D423AC0393A32,suspended,NOT_VALIDATED,NOT_VALIDATED,suspended,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4BB08DCFC49C5274,solids,NOT_VALIDATED,NOT_VALIDATED,solids,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-96E8505B6E7F20F9,refinishing,NOT_VALIDATED,NOT_VALIDATED,refinishing,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-265FB3C2C0B365C1,traps,NOT_VALIDATED,NOT_VALIDATED,traps,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E5895263DB42699C,circuits,NOT_VALIDATED,NOT_VALIDATED,circuits,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-692E51978C0E4AA1,mimic,NOT_VALIDATED,NOT_VALIDATED,mimic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7BDC25D1694EF984,db,NOT_VALIDATED,NOT_VALIDATED,db,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7C512B48BA8ABA50,vat,NOT_VALIDATED,NOT_VALIDATED,vat,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8AD7037556D07941,suggested,NOT_VALIDATED,NOT_VALIDATED,suggested,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A042A443D9D6C553,physiograph,NOT_VALIDATED,NOT_VALIDATED,physiograph,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-315557CDB6B8055D,lightweight,NOT_VALIDATED,NOT_VALIDATED,lightweight,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E06554818E902B4B,cryptography,NOT_VALIDATED,NOT_VALIDATED,cryptography,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-40C041842CCBE556,authenticated,NOT_VALIDATED,NOT_VALIDATED,authenticated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BF86075CEAB2AF34,encryption,NOT_VALIDATED,NOT_VALIDATED,encryption,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-421C47D8C413985F,erf,NOT_VALIDATED,NOT_VALIDATED,erf,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-14DA5D70DAAA665E,cue,NOT_VALIDATED,NOT_VALIDATED,cue,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0E0DC9D8425DEA15,wue,NOT_VALIDATED,NOT_VALIDATED,wue,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3AF2CC844C0EEEFC,11743,NOT_VALIDATED,NOT_VALIDATED,11743,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8F8472A2F6EC348B,1986,NOT_VALIDATED,NOT_VALIDATED,1986,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AEE408847D35E44E,success,NOT_VALIDATED,NOT_VALIDATED,success,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0B0829E2C11114E8,8161,NOT_VALIDATED,NOT_VALIDATED,8161,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0AC587BD87D663D6,pqi,NOT_VALIDATED,NOT_VALIDATED,pqi,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E3B816898CA5BA5F,layers,NOT_VALIDATED,NOT_VALIDATED,layers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1BBC88EB10FFD95E,carpets,NOT_VALIDATED,NOT_VALIDATED,carpets,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-83C5507AA28A5E33,convertors,NOT_VALIDATED,NOT_VALIDATED,convertors,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9E13D4852F25D37A,faller,NOT_VALIDATED,NOT_VALIDATED,faller,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E1EB2CCE70B606E4,11512,NOT_VALIDATED,NOT_VALIDATED,11512,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A1763499EFF2C72E,monoaxially,NOT_VALIDATED,NOT_VALIDATED,monoaxially,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8C08B5E9E8D44E3B,hdpepolypropylene,NOT_VALIDATED,NOT_VALIDATED,hdpepolypropylene,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A85CE2E0C34B2D27,roving,NOT_VALIDATED,NOT_VALIDATED,roving,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CF20CF4BA9AF967A,11273,NOT_VALIDATED,NOT_VALIDATED,11273,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F1AA7EBC9992A9F2,ferritic,NOT_VALIDATED,NOT_VALIDATED,ferritic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5D22B212764C650F,desiccated,NOT_VALIDATED,NOT_VALIDATED,desiccated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-31C028E827F4C806,prawn,NOT_VALIDATED,NOT_VALIDATED,prawn,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-04A9FBA2F0C40456,brand,NOT_VALIDATED,NOT_VALIDATED,brand,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BDE0140B3C4A6EF0,organizing,NOT_VALIDATED,NOT_VALIDATED,organizing,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A37029F152563692,citywide,NOT_VALIDATED,NOT_VALIDATED,citywide,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E3A5741A84054B2E,regional,NOT_VALIDATED,NOT_VALIDATED,regional,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-510345478EFC1EDF,drain,NOT_VALIDATED,NOT_VALIDATED,drain,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DDD36AE5E6900EFF,excess,NOT_VALIDATED,NOT_VALIDATED,excess,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-922B53EA837E15FF,tight,NOT_VALIDATED,NOT_VALIDATED,tight,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F2B3CBE414130473,detector,NOT_VALIDATED,NOT_VALIDATED,detector,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1B505FE5D10017CE,sediments,NOT_VALIDATED,NOT_VALIDATED,sediments,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-43A485720E033B46,lakes,NOT_VALIDATED,NOT_VALIDATED,lakes,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-286D4726E10586B5,savings,NOT_VALIDATED,NOT_VALIDATED,savings,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D066C2778FFDB1A9,50001,NOT_VALIDATED,NOT_VALIDATED,50001,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B407F8141285730F,baselines,NOT_VALIDATED,NOT_VALIDATED,baselines,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B1C1BAF40F990EBE,maida,NOT_VALIDATED,NOT_VALIDATED,maida,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6AD4A6B1E5EA5569,1009,NOT_VALIDATED,NOT_VALIDATED,1009,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A1414258E3B61033,semolina,NOT_VALIDATED,NOT_VALIDATED,semolina,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B48B46F86B8B95FD,suji,NOT_VALIDATED,NOT_VALIDATED,suji,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EC183C2169A0C995,rawa,NOT_VALIDATED,NOT_VALIDATED,rawa,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7A5DF5FFA0DEC222,1010,NOT_VALIDATED,NOT_VALIDATED,1010,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F971FE235215774D,decarburization,NOT_VALIDATED,NOT_VALIDATED,decarburization,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2C32C156CF1A3222,semen,NOT_VALIDATED,NOT_VALIDATED,semen,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E4D693D24E646CB7,market,NOT_VALIDATED,NOT_VALIDATED,market,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4C7E98BFA0C750BE,reduce,NOT_VALIDATED,NOT_VALIDATED,reduce,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-09606914FA9B780A,pretreatment,NOT_VALIDATED,NOT_VALIDATED,pretreatment,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-29048365E1A99051,tcsc,NOT_VALIDATED,NOT_VALIDATED,tcsc,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F5774877E0057713,dope,NOT_VALIDATED,NOT_VALIDATED,dope,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EE08AE4CB1AEFCF9,malmal,NOT_VALIDATED,NOT_VALIDATED,malmal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B34EDFA23A581FE3,dosuti,NOT_VALIDATED,NOT_VALIDATED,dosuti,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0E57BC31490E0BC5,ded,NOT_VALIDATED,NOT_VALIDATED,ded,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C4857CF5790B5C82,suti,NOT_VALIDATED,NOT_VALIDATED,suti,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-91A65F413289298E,shoddy,NOT_VALIDATED,NOT_VALIDATED,shoddy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AA5AF4084F3746BB,contacts,NOT_VALIDATED,NOT_VALIDATED,contacts,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BA29C6B70B275F61,laundry,NOT_VALIDATED,NOT_VALIDATED,laundry,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E076A97A6FB79969,tampers,NOT_VALIDATED,NOT_VALIDATED,tampers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A1C6CF1EC22F5D68,tong,NOT_VALIDATED,NOT_VALIDATED,tong,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CAB0F6EDDB18F7B5,calipers,NOT_VALIDATED,NOT_VALIDATED,calipers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8C1A64A5158BD820,skull,NOT_VALIDATED,NOT_VALIDATED,skull,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6F46B4F3617B5279,traction,NOT_VALIDATED,NOT_VALIDATED,traction,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
