recommendation_id,query_id,standard_id,rank,evidence_type,evidence_text,source,validation_status
REC-5633CB45DF1F6841,SYN-REQ-02030,MSV1-71C5DC8C4C6903C1,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for wooden setting cat for two - Men cross cut saws,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-30011F5684EDE33E,SYN-REQ-02031,MSV1-E4C448D816986E22,1,TITLE_GROUNDED_MATCH,Query template directly names: Eranda(Ricinus communis L.) Root for use in Traditional Medicine -Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-925FDBE0FD86ACAF,SYN-REQ-02032,MSV1-1DD2B1D404FCF930,1,TITLE_GROUNDED_MATCH,Query template directly names: Geosynthetics – Index test procedure for the evaluation of mechanical damage under repeated loading – Damage caused by granular materials (Laboratory test method),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7E2984662BCAE6A9,SYN-REQ-02033,MSV1-AFED0FBCB39A373D,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for handle of skin grafting blade,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-44236F0A9DD5673A,SYN-REQ-02034,MSV1-27C3636877F78D2F,1,TITLE_GROUNDED_MATCH,Query template directly names: Code for packaging of ready-made garments for export (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7C4441BC174D0A70,SYN-REQ-02035,MSV1-29424AD2014A3FA1,1,TITLE_GROUNDED_MATCH,Query template directly names: Power transformers: Part 1 general (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E3F1176422D2B62F,SYN-REQ-02036,MSV1-9327D088F1E97AFF,1,TITLE_GROUNDED_MATCH,Query template directly names: Anaesthetic machines for use with humans (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3AE763D9430C363A,SYN-REQ-02037,MSV1-CB7DDEB41AC2E6F0,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for cargo handling nets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-61AFB52EAD610422,SYN-REQ-02038,MSV1-658AE802AF6ACF4C,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for tool adaptors for numerically controlled machine tools (Tool stationary type),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1880EC354165949F,SYN-REQ-02039,MSV1-14EA09265ED91848,1,TITLE_GROUNDED_MATCH,Query template directly names: Requirements for Power Driven Rodding Machine for Sewers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-846BC0DC4A4D4085,SYN-REQ-02040,MSV1-6DBC7E29BEEA13BD,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for threaded taper pins: Part 2 with external threads (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AC0D6FA256622EFF,SYN-REQ-02041,MSV1-C0CDBD27A6CBA125,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specifications for particular types of winding wires: Part 50 glass - Fibre wound, silicone resin or varnish impregnated, bare or enamelled round copper wire, class 200 (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7E0E7AAAD69C2944,SYN-REQ-02042,MSV1-12ADA614B4B072B0,1,TITLE_GROUNDED_MATCH,"Query template directly names: Milbemectin, EC - Specification",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5B23BE78CBC0355A,SYN-REQ-02043,MSV1-2C8AFA3EB587C8EE,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Natural and man - made fibre rope slings - Recommendations for safe working loads (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-76B67C1124A35EF5,SYN-REQ-02044,MSV1-984BABA1CC124D72,1,TITLE_GROUNDED_MATCH,Query template directly names: Dimensions and tolerances for hot rolled track shoe sections: Part 1: Sec TS - L1,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-177601B823460CFD,SYN-REQ-02045,MSV1-87C3E145B3508219,1,TITLE_GROUNDED_MATCH,Query template directly names: Cigarettes - Determination of Alkaloids in Smoke Condensates Spectrometric Method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BE1FE1EC5A3FB03F,SYN-REQ-02046,MSV1-3418A8DE58023815,1,TITLE_GROUNDED_MATCH,Query template directly names: Marine energy Wave tidal and other water current converters Part 1: Vocabulary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EA273664CD70CDCB,SYN-REQ-02047,MSV1-412C027DAE699764,1,TITLE_GROUNDED_MATCH,Query template directly names: Tools for pressing - Punch holder shanks: Part 1 type A,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9313E2FC040D719B,SYN-REQ-02048,MSV1-F8ADEF912BDAC186,1,TITLE_GROUNDED_MATCH,Query template directly names: SAFETY DEVICES FOR PROTECTION AGAINST EXCESSIVE PRESSURE PART 1 SAFETY VALVES,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-54F9E0339CDAB1EC,SYN-REQ-02049,MSV1-75DA9D41D4A03D0B,1,TITLE_GROUNDED_MATCH,"Query template directly names: Sodium Perborate, Tetrahydrate -Specification (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EFEFA5B819C44CC2,SYN-REQ-02050,MSV1-10A708C179EDD0E9,1,TITLE_GROUNDED_MATCH,Query template directly names: Hydrometry - Measurement of liquid flow in open channels: Part 2 determination of the stage - Discharge relationship (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-10F4BB52D493A30D,SYN-REQ-02051,MSV1-DA5015B248AF4B21,1,TITLE_GROUNDED_MATCH,Query template directly names: SPACE SYSTEMS - LAUNCH-VEHICLE-TO-SPACECRAFT INTERFACES,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5CB32FC82922A082,SYN-REQ-02052,MSV1-6CFE2C93055B9EDE,1,TITLE_GROUNDED_MATCH,Query template directly names: Multipurpose Grease for Automotive Applications - Specification (Second Revision of IS 12203),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DF89D17B56C1DB4E,SYN-REQ-02053,MSV1-BE1518FAA8CB864A,1,TITLE_GROUNDED_MATCH,Query template directly names: TEXTILES — WOVEN CLOTH LABELS — SPECIFICATION,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-001FB67E91DCCA6A,SYN-REQ-02054,MSV1-82A35992F4888BEF,1,TITLE_GROUNDED_MATCH,"Query template directly names: Low-Frequency Cables and Wires with PVC Insulation and PVC Sheath Part 2 Cables in Pairs, Triples, Quads and Quintuples for Inside Installations",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5D86EC9A56E69859,SYN-REQ-02055,MSV1-9C14FC480F72864A,1,TITLE_GROUNDED_MATCH,Query template directly names: PETROLEUM AND ITS PRODUCTS - TEST METHODS PART XX DETERMINATION OF DISTILLATION CHARACTERISTICS OF PETROLEUM PRODUCTS BY MICRO DISTILLATION METHOD,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-08F47F9ECC33BDBC,SYN-REQ-02056,MSV1-3B2FEB462DEE056E,1,TITLE_GROUNDED_MATCH,Query template directly names: Polyethylene flexible pouches for the packing of natural mineral water and packaged drinking water - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-27BCF3EC3A328465,SYN-REQ-02057,MSV1-F7F443829C70E516,1,TITLE_GROUNDED_MATCH,Query template directly names: Clevis and Tongue Couplings of String Insulator Units - Dimensions (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-ED56B9EA1C928D8F,SYN-REQ-02058,MSV1-EA41FD6A40950E7C,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms relating to copper and copper alloys: Part 3 wrought forms,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7329EECA72E1C104,SYN-REQ-02059,MSV1-22F59270457C837E,1,TITLE_GROUNDED_MATCH,"Query template directly names: Surgical instruments - Forceps,spring clip compressing,Michel's pattern - Shape and dimensions",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-362BA2E04153DAA3,SYN-REQ-02060,MSV1-6F18A2DD57712F76,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Quantitative chemical analysis - Mixtures of viscose or certain types of cupro or modal or lyocell with flax fibres method using formic acid and zinc chloride,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3AF72ADF5890D22C,SYN-REQ-02061,MSV1-2135C723429FC561,1,TITLE_GROUNDED_MATCH,Query template directly names: Metallic Communication Cable Test Methods Part 4 Electromagnetic Compatibility (EMC) Section 5 Screening or Coupling Attenuation — Absorbing Clamp Method (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-27CAA1EC65929380,SYN-REQ-02062,MSV1-1A9672832642E992,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles – Hessian bags – Specification (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CCEC728BDDA25F68,SYN-REQ-02063,MSV1-D203E48BC0A469E7,1,TITLE_GROUNDED_MATCH,Query template directly names: Servo-Motor Operated Automatic Line Voltage Correctors Part 1 Correctors for Single-Phase Applications - Specification ( Third Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D97F58218EC9C045,SYN-REQ-02064,MSV1-C306F78BCF7718C4,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for cables: Part 44 spark test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E6FCB431D7DD7BBC,SYN-REQ-02065,MSV1-63DDC239AEBA33A3,1,TITLE_GROUNDED_MATCH,Query template directly names: Performance tests for complete filled transport packages: Part 10 water immersion test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8A257AFE07836B98,SYN-REQ-02066,MSV1-343387C32D2E8DC3,1,TITLE_GROUNDED_MATCH,Query template directly names: Guide for fishing gear Part 18: 50 m Bulged belly trawl net (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-847F72FA1B95355F,SYN-REQ-02067,MSV1-2942571D2DB55EC2,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Footwear Part 14 Water vapour permeability and absorption for uppers and lining,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8AFA9A224BD2046D,SYN-REQ-02068,MSV1-7F5ADA69FBF388B5,1,TITLE_GROUNDED_MATCH,Query template directly names: Plain bearings Tolerances Part 2: Tolerances on form and position and surface roughness for shafts and thrust collars,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-05F59797DE7C2980,SYN-REQ-02069,MSV1-328BC6A93971ACFE,1,TITLE_GROUNDED_MATCH,Query template directly names: PLASTICS BIOBASED CONTENT : PART 3 DETERMINATION OF BIOBASED SYNTHETIC POLYMER CONTENT,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-80B46B2C1ED69B6A,SYN-REQ-02070,MSV1-9750BAC01730AB23,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety of household and similar electrical appliances: Part 2 Particular requirements: Section 25 Microwave ovens,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6A5100FFEBC054E1,SYN-REQ-02071,MSV1-5EF6C7662B9C2D91,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 58 Chemical Oxygen Demand COD (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-91F01F054A2D2A70,SYN-REQ-02072,MSV1-DFCF2AA7D02CC74A,1,TITLE_GROUNDED_MATCH,Query template directly names: Security and resilience Business continuity management systems Guidelines for people aspects of business continuity,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6AACF6FEC5FE8891,SYN-REQ-02073,MSV1-4D2B380B4FA87D4B,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of testing fusion welded joints in aluminium and aluminium alloys,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9A15C64B6069D95F,SYN-REQ-02074,MSV1-E7CFFA61AD7F885C,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of Ayurvedic Terminology Part 3 Standardized Terminology for Foods and Beverages,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A92BC9A3E20B71F4,SYN-REQ-02075,MSV1-691B177ABBE642B6,1,TITLE_GROUNDED_MATCH,Query template directly names: Sesame oil for Cosmetic Industry Specification First Revision of IS 11376,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6BBAA0E00717EB93,SYN-REQ-02076,MSV1-530E6789B0A37405,1,TITLE_GROUNDED_MATCH,Query template directly names: Meat and meat products Determination hydroxyproline content Adoption of ISO 3496 : 1994,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-49EFAAABD410A4B6,SYN-REQ-02077,MSV1-940175764902695D,1,TITLE_GROUNDED_MATCH,Query template directly names: Procedure for basic climatic and durability tests for optical instruments: Part 8 thermal shock (Rapid Change Of Temperature) test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B125BF5CD49AB2AF,SYN-REQ-02078,MSV1-DED4F809C43A84FD,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for elbow coupling assemblies for oil - Hydraulic systems,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-29C74835846243E6,SYN-REQ-02079,MSV1-27B99E73ABFED057,1,TITLE_GROUNDED_MATCH,Query template directly names: Cement paint - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1C438D56D20B911C,SYN-REQ-02080,MSV1-1FCE5B80052BEA14,1,TITLE_GROUNDED_MATCH,"Query template directly names: Glossary of terms for cocoa, chocolate and its products",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DD06ACD5168F85AB,SYN-REQ-02081,MSV1-84F8F52BBDCD0BB7,1,TITLE_GROUNDED_MATCH,Query template directly names: Human exposure to radio frequency fields from hand-held and body-mounted wireless communication devices Human models instrumentation and procedures Part 2 Procedure to determine the specific absorption rate SAR for wireless communication devices Used in Close Proximity to The Human Body ( Frequency range of 30 MHz to 6 GHz ) ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-696839F248D2B504,SYN-REQ-02082,MSV1-E56093D8C1D353F2,1,TITLE_GROUNDED_MATCH,Query template directly names: Vitreous China Sanitary Appliances - Specification Part 2 Specific Requirements of Washdown Water Closets (sixth revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0EEE43FB3B5AA815,SYN-REQ-02083,MSV1-D0011E8B1C46DFC1,1,TITLE_GROUNDED_MATCH,Query template directly names: Information Technology - Security Techniques - Code of Practice for Protection of Personally Identifiable Information ( PII ) in Public Clouds Acting as PII Processors ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E0F2BC0B1D63EE04,SYN-REQ-02084,MSV1-F171AB24D003AD34,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for lamps for lighting on board ships (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BB577C28E60B5663,SYN-REQ-02085,MSV1-93BADCE773920080,1,TITLE_GROUNDED_MATCH,"Query template directly names: Fresh Concrete - Methods of Sampling, Testing and Analysis: Part 3 Determination of Density of Fresh Concrete ( First Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8064DE11B037A69A,SYN-REQ-02086,MSV1-A76218FC95DB3A07,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specifications for particular types of winding wires: Part 0 general requirements: Sec 5 glass - Fibre braided, resin or varnish impregnated, bare or enamelled rectangular copper wire (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0F9066F85DF409CF,SYN-REQ-02087,MSV1-991B5FBBD861B46D,1,TITLE_GROUNDED_MATCH,Query template directly names: Hybrid Communication Cables Part 3: Outdoor Hybrid Cables Sectional Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6096447969C63B32,SYN-REQ-02088,MSV1-6AA477668F8C4C67,1,TITLE_GROUNDED_MATCH,"Query template directly names: Sterile single-use intravascular introducers, dilators and guidewire",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BE6087F5715092C3,SYN-REQ-02089,MSV1-F09A94B87738BA16,1,TITLE_GROUNDED_MATCH,Query template directly names: INDUSTRIAL PLATINUM RESISTANCE THERMOMETERS AND PLATINUM TEMPERATURE SENSORS,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-331FD2E589158CE1,SYN-REQ-02090,MSV1-996FDC01FCA4280F,1,TITLE_GROUNDED_MATCH,Query template directly names: BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT PLANTS FOR THE PREPARATION OF CONCRETE AND MORTAR PART 1 TERMINOLOGY AND COMMERCIAL SPECIFICATIONS Adoption of ISO 19720-1,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5A58AF958DDFA57B,SYN-REQ-02091,MSV1-2269999F3D6B0A01,1,TITLE_GROUNDED_MATCH,Query template directly names: Recommended practice for preparation of iron and steel for electroplating: Part 1 high carbon steel (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-16820996ADB4F2F7,SYN-REQ-02092,MSV1-1373092563D652CE,1,TITLE_GROUNDED_MATCH,"Query template directly names: Quaternary Ammonium Compound Based Surface Cleaner, Liquid - Specification ( First Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-753391110B74CECD,SYN-REQ-02093,MSV1-19B51B586D12D452,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for roof extractor units (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-077D7E3C842998CD,SYN-REQ-02094,MSV1-EF1EB534C34CB94E,1,TITLE_GROUNDED_MATCH,Query template directly names: No - Fines cast in situ cement concrete - Code of practice,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D91BB2BABC5773A8,SYN-REQ-02095,MSV1-EFDE084D70A13F54,1,TITLE_GROUNDED_MATCH,Query template directly names: ISO general purpose metric screw threads: Part 2 general plan (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F60E40A3CFB6CF48,SYN-REQ-02096,MSV1-A5B754F6DB829CC8,1,TITLE_GROUNDED_MATCH,Query template directly names: Pig Feeds -Specification (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-460ED0B545972803,SYN-REQ-02097,MSV1-A94923A49C202F78,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles – Determination of twist in yarns Part 2 Untwist/ retwist method for single spun yarns (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-22C29FDCBD64156D,SYN-REQ-02098,MSV1-B074C34EAC93EB62,1,TITLE_GROUNDED_MATCH,Query template directly names: Automation systems and integration Evaluating energy efficiency and other factors of manufacturing systems that influence the environment Part 3: Environmental performance evaluation data aggregation process,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-777FC6DAC5A98623,SYN-REQ-02099,MSV1-7BBB41F3CECB059C,1,TITLE_GROUNDED_MATCH,Query template directly names: Bone Clamp - Lowman Type - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7F8A72E761D2D76B,SYN-REQ-02100,MSV1-8CA98FF330665E7B,1,TITLE_GROUNDED_MATCH,"Query template directly names: Cardiovascular surgery instruments - Anastomosis forceps and clamps - Patterns, shapes and dimensions (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5B3A5F8F25D78359,SYN-REQ-02101,MSV1-AD1908745BFE5834,1,TITLE_GROUNDED_MATCH,Query template directly names: Finishing of automobile bodies - Code of practice : Part 2 refinishing of passenger cars (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4650C268BF1B3E8B,SYN-REQ-02102,MSV1-216D041EF94BCDE2,1,TITLE_GROUNDED_MATCH,Query template directly names: Glass containers for proteinized food,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7F61B3EA96893738,SYN-REQ-02103,MSV1-1C35135840DC1B7F,1,TITLE_GROUNDED_MATCH,Query template directly names: Code of practice for design of wood poles for overhead power and telecommunication lines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4E0EE27FB0AB66D1,SYN-REQ-02104,MSV1-F187E0E139C6FD9B,1,TITLE_GROUNDED_MATCH,Query template directly names: Statistical methods of determining and verifying stated noise emission values of machinery and equipment: Part 4 methods for stated values for batches of machines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B93973158A7908E5,SYN-REQ-02105,MSV1-129237E757C80827,1,TITLE_GROUNDED_MATCH,Query template directly names: Household and Similar Electrical Appliances — Safety Part 2 Particular Requirements Section 59 Insect Killers (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6C87968F7502D0D4,SYN-REQ-02106,MSV1-C322239F18172842,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for tweezer terminal device for artificial limbs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AEA33AAFB7FF7C79,SYN-REQ-02107,MSV1-C41ED719475A9182,1,TITLE_GROUNDED_MATCH,Query template directly names: Indirect temperature-controlled refrigerated delivery services Land transport of parcels with intermediate transfer,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-119CB5872F253308,SYN-REQ-02108,MSV1-0A0A0BDAEC7D5955,1,TITLE_GROUNDED_MATCH,Query template directly names: Bromadiolone CB - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E9AEAC86FA6541A1,SYN-REQ-02109,MSV1-190F009B5BDE6778,1,TITLE_GROUNDED_MATCH,Query template directly names: Determination of compressive strength perpendicular to grain (See IS 1708: PARTS 1 TO 18),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A4E69DAB590F7868,SYN-REQ-02110,MSV1-E8E53A802A08F9C3,1,TITLE_GROUNDED_MATCH,Query template directly names: Dentistry — Soft Lining Materials for Removable Dentures Part 1 Materials for Short-term Use,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8B08BFC164458ED5,SYN-REQ-02111,MSV1-9D52165BFD6809C3,1,TITLE_GROUNDED_MATCH,Query template directly names: Dentistry Intra-oral mirrors Second Revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-ABA9BEB79235AA82,SYN-REQ-02112,MSV1-82D735F8BBEED455,1,TITLE_GROUNDED_MATCH,Query template directly names: OIL OF TAGETES MINUTA - SPECIFICATION,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BD141A201FED62E5,SYN-REQ-02113,MSV1-D2D4E4353F881EA1,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for jute batching oil (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
