trace_id,query_id,stage,input_json,output_json,validation_status
TRACE-F99D77D9EF043CDE,SYN-REQ-02287,SYNTHETIC_DATA_GENERATION,"{""title"": ""Acceptance conditions of mechanical dividing heads for machine tools - Testing of accuracy (First Revision)""}","{""standard_id"": ""MSV1-063A700DFE6B4201""}",SYNTHETIC
TRACE-B747642B327E4B28,SYN-REQ-02288,SYNTHETIC_DATA_GENERATION,"{""title"": ""Compressed air filters - Evaluation parameters""}","{""standard_id"": ""MSV1-5F7C19B5A1B70986""}",SYNTHETIC
TRACE-E66996305D40CF26,SYN-REQ-02289,SYNTHETIC_DATA_GENERATION,"{""title"": ""Welding and allied processes: Part 1 Symbolic representation on drawings \u2014 Welded joints (Third Revision)""}","{""standard_id"": ""MSV1-5737F9820C4F5327""}",SYNTHETIC
TRACE-B1C3E8B462BF5FA2,SYN-REQ-02290,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles Knitted Combat T-shirt Specification""}","{""standard_id"": ""MSV1-7FF148C1E1D41290""}",SYNTHETIC
TRACE-E944E89BF539F239,SYN-REQ-02291,SYNTHETIC_DATA_GENERATION,"{""title"": ""Recommendations for basic requirements of general hospital buildings: Part 3 engineering services department buildings""}","{""standard_id"": ""MSV1-87353B67EF33F977""}",SYNTHETIC
TRACE-A1EB37EEF09CD5A7,SYN-REQ-02292,SYNTHETIC_DATA_GENERATION,"{""title"": ""Determination of Apparent Density of Metallic Powders by Scott Volumeter - Method ( First Revision )""}","{""standard_id"": ""MSV1-726B47D860F6D745""}",SYNTHETIC
TRACE-283C4305D2DDA8DE,SYN-REQ-02293,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for conductors and earth wire accessories for overhead power lines: Part 2 mid - Spain joints and repair sleeves - For conductors (First Revision)""}","{""standard_id"": ""MSV1-2F9F673A8AA70B22""}",SYNTHETIC
TRACE-4538B2014075DC11,SYN-REQ-02294,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fire Detection and Alarm Systems - Part 5 Point Type Heat Detectors second revision""}","{""standard_id"": ""MSV1-AE183772CC7BFD41""}",SYNTHETIC
TRACE-E4F6A996287ED9FD,SYN-REQ-02295,SYNTHETIC_DATA_GENERATION,"{""title"": ""Ferromanganese \u2014 Specification (Sixth Revision )""}","{""standard_id"": ""MSV1-29A951A7293F6AB0""}",SYNTHETIC
TRACE-169A6B447F96A6A4,SYN-REQ-02296,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textiles \u2013 Nuclear Biological Chemical (NBC) permeable protective clothing Part 1 Qualitative method of determining breakthrough time on exposure to chemical warfare agent \u2013 Sulfur mustard (HD)""}","{""standard_id"": ""MSV1-F2207476772511A9""}",SYNTHETIC
TRACE-3877979006FD932D,SYN-REQ-02297,SYNTHETIC_DATA_GENERATION,"{""title"": ""Unani medicine \u2014 Glossary of Terms, Part 8/Sec 3 Standardized Terminology used for Diseases of Lower Gastro-intestinal Tract (Intestine, Mesentery and other parts)""}","{""standard_id"": ""MSV1-4921BA7D009BEAF2""}",SYNTHETIC
TRACE-43EA645DF9717735,SYN-REQ-02298,SYNTHETIC_DATA_GENERATION,"{""title"": ""Data Quality Part 66: Data quality management: Assessment indicators for data processing in manufacturing operations""}","{""standard_id"": ""MSV1-266197A0818CA57C""}",SYNTHETIC
TRACE-7102D6EBD2012A74,SYN-REQ-02299,SYNTHETIC_DATA_GENERATION,"{""title"": ""Steel tubular scaffolding - Code of practice: Part 2 safety provisions for scaffolding (First Revision)""}","{""standard_id"": ""MSV1-32BE37DC9A8B53F3""}",SYNTHETIC
TRACE-91700FB60017FCE9,SYN-REQ-02300,SYNTHETIC_DATA_GENERATION,"{""title"": ""Application guide for AC electricity meters (First Revision)""}","{""standard_id"": ""MSV1-814EA0769B363719""}",SYNTHETIC
TRACE-00A71C7DDEA59BC0,SYN-REQ-02301,SYNTHETIC_DATA_GENERATION,"{""title"": ""Hardness Testing Of Bearing Metals \u2014 Plain Bearings Part 2 Solid Materials (Second Revision)""}","{""standard_id"": ""MSV1-3F41C4E8E31CF671""}",SYNTHETIC
TRACE-52479FDC79267EEA,SYN-REQ-02302,SYNTHETIC_DATA_GENERATION,"{""title"": ""Protective Barriers in and Around Buildings - Code of Safety""}","{""standard_id"": ""MSV1-B6A452F396E063EC""}",SYNTHETIC
TRACE-5983B2E008344FC3,SYN-REQ-02303,SYNTHETIC_DATA_GENERATION,"{""title"": ""MINIMIZING EVAPORATION LOSSES FROM RESERVOIRS - GUIDELINES""}","{""standard_id"": ""MSV1-27A021ABA9973B4F""}",SYNTHETIC
TRACE-6C16C1685ADC6B64,SYN-REQ-02304,SYNTHETIC_DATA_GENERATION,"{""title"": ""Metallic materials Rockwell hardness testPart 2: Verification and calibration of testing machines and indenters (Sixth Revision)""}","{""standard_id"": ""MSV1-FE81821340B3A6A0""}",SYNTHETIC
TRACE-EC14BD44C967F956,SYN-REQ-02305,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for grading of uncut Indian Bimli""}","{""standard_id"": ""MSV1-645A98060D0EEBA8""}",SYNTHETIC
TRACE-7F569E2B3D871DFE,SYN-REQ-02306,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textile machinery and accessories \u2013 Heald frames \u2013 Part 1 Heald-carrying rod fixed to the frame stave by rod support \u2013 Coordinated dimensions""}","{""standard_id"": ""MSV1-D64FBAB827FD2C2E""}",SYNTHETIC
TRACE-AC966D7E94631F4D,SYN-REQ-02307,SYNTHETIC_DATA_GENERATION,"{""title"": ""Bulk Handling Equipment - Glossary of Terms Part 2 Stacking, Loading and Reclaiming Equipment ( First Revision )""}","{""standard_id"": ""MSV1-90B88CA9F9274D43""}",SYNTHETIC
TRACE-12C301444B951CCC,SYN-REQ-02308,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for prosthetic hip joint (First Revision)""}","{""standard_id"": ""MSV1-3526AA6296CB6133""}",SYNTHETIC
TRACE-E7252C4AAC1790BD,SYN-REQ-02309,SYNTHETIC_DATA_GENERATION,"{""title"": ""Ergonomics - Accessible design - Tactile dots and bars on consumer products""}","{""standard_id"": ""MSV1-E809AADD1B2870E5""}",SYNTHETIC
TRACE-36F9C253854B859C,SYN-REQ-02310,SYNTHETIC_DATA_GENERATION,"{""title"": ""Electrical measuring instruments - X - Y recorders""}","{""standard_id"": ""MSV1-6236EE2628EA2698""}",SYNTHETIC
TRACE-B627C11A2AB056FA,SYN-REQ-02311,SYNTHETIC_DATA_GENERATION,"{""title"": ""Self- Retaining Retractor For Laminectomy (first revision)""}","{""standard_id"": ""MSV1-C59A0B8CF6B251E0""}",SYNTHETIC
TRACE-403B18F0DC7B9649,SYN-REQ-02312,SYNTHETIC_DATA_GENERATION,"{""title"": ""Recommendation of dressing of natural building stones""}","{""standard_id"": ""MSV1-3FF7AB78422BC25E""}",SYNTHETIC
TRACE-CCCA007EA5B7011B,SYN-REQ-02313,SYNTHETIC_DATA_GENERATION,"{""title"": ""Gas Testing Flame Safety Lamps \u2014 Specification ( Second Revision )""}","{""standard_id"": ""MSV1-DFA22ED425EA3685""}",SYNTHETIC
TRACE-9ECF13655F007451,SYN-REQ-02314,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of determination of mass of tin coating on tinplate (Third Revision)""}","{""standard_id"": ""MSV1-40CEB4C8B2A8C136""}",SYNTHETIC
TRACE-B2668CD2EEA3092D,SYN-REQ-02315,SYNTHETIC_DATA_GENERATION,"{""title"": ""Henna MEHENDI powder Specification""}","{""standard_id"": ""MSV1-9D53B8833C62B57E""}",SYNTHETIC
TRACE-07248D3A59855F67,SYN-REQ-02316,SYNTHETIC_DATA_GENERATION,"{""title"": ""Environmental management - Guidelines for establishing good practices for combatting land degradation and desertification Part 2 Regional case studies""}","{""standard_id"": ""MSV1-453CFB301F1531A4""}",SYNTHETIC
TRACE-5EA27A39E26DF79A,SYN-REQ-02317,SYNTHETIC_DATA_GENERATION,"{""title"": ""Textile Dyestuffs - Method for Evaluation of Strength and Shade of Fast Bases by Dyeing Test (First Revision)""}","{""standard_id"": ""MSV1-3F6A56D7ECF23782""}",SYNTHETIC
TRACE-37CD3592EAD40A6C,SYN-REQ-02318,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for Plain Hard Drawn Steel Wire for Prestressed Concrete: Part 2 As-Drawn Wire (First Revision)""}","{""standard_id"": ""MSV1-B006EF094D4B7575""}",SYNTHETIC
TRACE-87121620F06F5F07,SYN-REQ-02319,SYNTHETIC_DATA_GENERATION,"{""title"": ""Thinner, general purpose, for synthetic paints and varnishes - Specification""}","{""standard_id"": ""MSV1-B901197C45CB1D12""}",SYNTHETIC
TRACE-3B1C5E5E6765CDCB,SYN-REQ-02320,SYNTHETIC_DATA_GENERATION,"{""title"": ""Systems and software engineering \u2014 Systems and software quality requirements and evaluation (SQuaRE) \u2014 Quality requirements framework (First Revision)""}","{""standard_id"": ""MSV1-3D648495F7C2C227""}",SYNTHETIC
TRACE-08FE9AAB13D4BB0D,SYN-REQ-02321,SYNTHETIC_DATA_GENERATION,"{""title"": ""Warfarin-Sodium, technical - Specification First Revision""}","{""standard_id"": ""MSV1-73EE74D4A720B188""}",SYNTHETIC
TRACE-03131442E1CF02F6,SYN-REQ-02322,SYNTHETIC_DATA_GENERATION,"{""title"": ""Cuprous Oxide Dusting Powder (DP) - Specification (First Revision)""}","{""standard_id"": ""MSV1-48ADF9BCE04D8A81""}",SYNTHETIC
TRACE-B0977D2B4620430A,SYN-REQ-02323,SYNTHETIC_DATA_GENERATION,"{""title"": ""Glass in building - Forced - Entry security glazing: Part 4 test and classification by pendulum impact under thermally and fire stressed conditions""}","{""standard_id"": ""MSV1-53F3BBC88862424F""}",SYNTHETIC
TRACE-252C36248F1734B8,SYN-REQ-02324,SYNTHETIC_DATA_GENERATION,"{""title"": ""Drafting stools - Specification (Second Revision)""}","{""standard_id"": ""MSV1-94F6AA1A9D1560D5""}",SYNTHETIC
TRACE-0F90954C748C943D,SYN-REQ-02325,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of chemical analysis of iron ores: Part 12 Determination of various elements \u2014 Inductively coupled plasma atomic emission spectrometric method""}","{""standard_id"": ""MSV1-58B1250B4FC651EF""}",SYNTHETIC
TRACE-0BDBF814D7099C10,SYN-REQ-02326,SYNTHETIC_DATA_GENERATION,"{""title"": ""Plastics \u2014 Methods of Testing Part 5 Mechanical Properties Section 27 Determination of tensile-impact strength""}","{""standard_id"": ""MSV1-DF49605189CC7B7A""}",SYNTHETIC
TRACE-D4230AD03969563E,SYN-REQ-02327,SYNTHETIC_DATA_GENERATION,"{""title"": ""Woodworking Machines Safety Part 7: Surface Planing Thickness Planing Combined SurfaceThickness Planing Machines""}","{""standard_id"": ""MSV1-F5F3E402A652958D""}",SYNTHETIC
TRACE-194A1BF2ABBFE718,SYN-REQ-02328,SYNTHETIC_DATA_GENERATION,"{""title"": ""Guide for determining compatibility between enamelled winding wire and impregnating compounds""}","{""standard_id"": ""MSV1-1CD29DA8F1DD6D55""}",SYNTHETIC
TRACE-6A96190C9EB4CADA,SYN-REQ-02329,SYNTHETIC_DATA_GENERATION,"{""title"": ""Ma\u1e47ikka\u1e6dai n\u016bl (Wrist Circummetric Sign) Analysis \u2014 Code of Practice""}","{""standard_id"": ""MSV1-807129CDE6BFF3CF""}",SYNTHETIC
TRACE-61D38E910676D164,SYN-REQ-02330,SYNTHETIC_DATA_GENERATION,"{""title"": ""Caiukmjlfan EC - Specification""}","{""standard_id"": ""MSV1-FA187909D562990A""}",SYNTHETIC
TRACE-3151A4FF914F65F2,SYN-REQ-02331,SYNTHETIC_DATA_GENERATION,"{""title"": ""Application integration at electric utilities - System interfaces for distribution management: Part 2 glossary""}","{""standard_id"": ""MSV1-97F54028B3C82AA3""}",SYNTHETIC
TRACE-71EF8C5962CD6D9D,SYN-REQ-02332,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for wafers (Second Revision)""}","{""standard_id"": ""MSV1-37532050B781E45E""}",SYNTHETIC
TRACE-BE29D0EED84D9C99,SYN-REQ-02333,SYNTHETIC_DATA_GENERATION,"{""title"": ""Liquid sedimentation methods for determination of particle size of powders""}","{""standard_id"": ""MSV1-2B271D8CD1E18041""}",SYNTHETIC
TRACE-39D8D70F05EAA4CB,SYN-REQ-02334,SYNTHETIC_DATA_GENERATION,"{""title"": ""Electrically bonded road and rail tanker hose of rubber, resistant to petroleum products - Specification (First Revision)""}","{""standard_id"": ""MSV1-7E7D8250221AAD84""}",SYNTHETIC
TRACE-6B010EBAA4D85D0E,SYN-REQ-02335,SYNTHETIC_DATA_GENERATION,"{""title"": ""Air craft - Ambulift - Functional requirements""}","{""standard_id"": ""MSV1-2159A5417D07CAF1""}",SYNTHETIC
TRACE-E33E9E67D61908E4,SYN-REQ-02336,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 17 Non- Filterable Residue (Total Suspended Solids at 103 \u2103 - 105 \u2103) ( Second Revision ) Amendment - 1""}","{""standard_id"": ""MSV1-7EF821EFFA7504C6""}",SYNTHETIC
TRACE-4140B56826C94685,SYN-REQ-02337,SYNTHETIC_DATA_GENERATION,"{""title"": ""Guide for preparation and use of mud mortar in masonary""}","{""standard_id"": ""MSV1-5B5E8A2B70BA8718""}",SYNTHETIC
TRACE-EB6D2F1983C45691,SYN-REQ-02338,SYNTHETIC_DATA_GENERATION,"{""title"": ""Solid mineral fuels - Determination of carbon and hydrogen - High temperature combustion method""}","{""standard_id"": ""MSV1-9FDA09FD9926FF7C""}",SYNTHETIC
TRACE-15244390BFE7398C,SYN-REQ-02339,SYNTHETIC_DATA_GENERATION,"{""title"": ""Fenitrothion, technical- Specification First Revision""}","{""standard_id"": ""MSV1-DBB61F9806DA6CB7""}",SYNTHETIC
TRACE-764EAEAB39AFB6DD,SYN-REQ-02340,SYNTHETIC_DATA_GENERATION,"{""title"": ""Tools for Moulding -Guide Bushes, Headed, and Locating Guide Bushes, Headed""}","{""standard_id"": ""MSV1-040DB257AE86778E""}",SYNTHETIC
TRACE-201D538D4F722326,SYN-REQ-02341,SYNTHETIC_DATA_GENERATION,"{""title"": ""Sterilization of health care products Radiation Part 4: Guidance on process control""}","{""standard_id"": ""MSV1-118D913787F14A99""}",SYNTHETIC
TRACE-FA894A78888B5B10,SYN-REQ-02342,SYNTHETIC_DATA_GENERATION,"{""title"": ""Automotive vehicles - Types - Terminology: Part 1 three and four wheelers""}","{""standard_id"": ""MSV1-8993D451F9D08D93""}",SYNTHETIC
TRACE-A64C7B385E0DD686,SYN-REQ-02343,SYNTHETIC_DATA_GENERATION,"{""title"": ""Ethical Considerations of Artificial Intelligence AI When Applied in the Active Assisted Living AAL Context""}","{""standard_id"": ""MSV1-86B6330CAED6800D""}",SYNTHETIC
TRACE-4D29DE44225A9FE8,SYN-REQ-02344,SYNTHETIC_DATA_GENERATION,"{""title"": ""PLASTICIZER ESTERS METHODS OF SAMPLING AND TESTS""}","{""standard_id"": ""MSV1-B4A69A95E1929825""}",SYNTHETIC
TRACE-3D35A283768DD2B2,SYN-REQ-02345,SYNTHETIC_DATA_GENERATION,"{""title"": ""Asbestos - Cement pipes and fitkIngs for sewerage and drainage - Specification (First Revision)""}","{""standard_id"": ""MSV1-C47EE2F28663D0BE""}",SYNTHETIC
TRACE-2358D998C1B6DF6C,SYN-REQ-02346,SYNTHETIC_DATA_GENERATION,"{""title"": ""Heavy item lift platform for aircraft/airport operations - General requirements""}","{""standard_id"": ""MSV1-3D50753D8C165A21""}",SYNTHETIC
TRACE-935B041FF377E0E8,SYN-REQ-02347,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of test for vulcanized rubbers: Part 27 resistance to ozone cracking - Reference and alternative methods for determining the ozone concentration in laboratory test chambers""}","{""standard_id"": ""MSV1-48D663F068820A3C""}",SYNTHETIC
TRACE-BF567A8C7B302725,SYN-REQ-02348,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specificaiton for zinc oxide for cosmetic industry (Second Revision)""}","{""standard_id"": ""MSV1-E17CB5ED1400C9C4""}",SYNTHETIC
TRACE-5A1AAE5B2FF598EE,SYN-REQ-02349,SYNTHETIC_DATA_GENERATION,"{""title"": ""Safety evaluation of bathing bars and toilet soaps - Methods of test (First Revision)""}","{""standard_id"": ""MSV1-58AA902043A90FD3""}",SYNTHETIC
TRACE-23A559C023F2BE7E,SYN-REQ-02350,SYNTHETIC_DATA_GENERATION,"{""title"": ""Guidelines for Assessing the Fire Threat to People""}","{""standard_id"": ""MSV1-C1704CBD1FDEF2C2""}",SYNTHETIC
TRACE-9AD3E734B1E5D438,SYN-REQ-02351,SYNTHETIC_DATA_GENERATION,"{""title"": ""Petroleum products - Fuels (Class F) - Specifications of dimethyl ether (Dme""}","{""standard_id"": ""MSV1-33ECFDD6793D7281""}",SYNTHETIC
TRACE-8980CA38C6AD34EC,SYN-REQ-02352,SYNTHETIC_DATA_GENERATION,"{""title"": ""Semiconductor devices integrated circuits: Part 1 general""}","{""standard_id"": ""MSV1-72823FB4E76C6D43""}",SYNTHETIC
TRACE-5C5BE11C422604AB,SYN-REQ-02353,SYNTHETIC_DATA_GENERATION,"{""title"": ""Health Informatics Interoperability and integration reference architecture Model and framework""}","{""standard_id"": ""MSV1-DE13A213F15D299F""}",SYNTHETIC
TRACE-FA3737D93D215159,SYN-REQ-02354,SYNTHETIC_DATA_GENERATION,"{""title"": ""Turbine lubricating oils - Specification (Third Revision)""}","{""standard_id"": ""MSV1-0B5A4115460D64A9""}",SYNTHETIC
TRACE-5FC86D0CA8297FED,SYN-REQ-02355,SYNTHETIC_DATA_GENERATION,"{""title"": ""Code of practice for construction of tunnels conveying water: Part iv tunnel supports""}","{""standard_id"": ""MSV1-DD3579D3FC3E212A""}",SYNTHETIC
TRACE-DABFF1AA57FC18B8,SYN-REQ-02356,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for pan knee joint""}","{""standard_id"": ""MSV1-B54685D1850A2EA8""}",SYNTHETIC
TRACE-576E4B0370A0BC3D,SYN-REQ-02357,SYNTHETIC_DATA_GENERATION,"{""title"": ""Talamuli (Curculigo orchioides Gaertn.) Rhizome for use in Traditional Medicine - Specification""}","{""standard_id"": ""MSV1-0BD73FFB142EC337""}",SYNTHETIC
TRACE-BEBCBEA94E7521AB,SYN-REQ-02358,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for moped spokes and nipples for spokes""}","{""standard_id"": ""MSV1-B02560814F3B87B2""}",SYNTHETIC
TRACE-BEA2BD0610AF1D11,SYN-REQ-02359,SYNTHETIC_DATA_GENERATION,"{""title"": ""Prelaminated Particle Boards from Wood and other Lignocellulosic Material - Specification ( First Revision )""}","{""standard_id"": ""MSV1-D51CF73E73B149E4""}",SYNTHETIC
TRACE-9A131F7571619A95,SYN-REQ-02360,SYNTHETIC_DATA_GENERATION,"{""title"": ""Medical Textiles - Open Weave Bandages - Specification""}","{""standard_id"": ""MSV1-2C06F12E43EDB61E""}",SYNTHETIC
TRACE-EB0E0CE5D74AEFB1,SYN-REQ-02361,SYNTHETIC_DATA_GENERATION,"{""title"": ""Tool holders with rectangular shank for indexable inserts: Part 1 General survey, correlation and determination of dimensions""}","{""standard_id"": ""MSV1-432F74527F3E99F2""}",SYNTHETIC
TRACE-7DF8ABF5A5E4A2F7,SYN-REQ-02362,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods of chemical analysis of silver anodes (First Revision)""}","{""standard_id"": ""MSV1-F6AA5A446774A8EB""}",SYNTHETIC
TRACE-59358D5461AC34AE,SYN-REQ-02363,SYNTHETIC_DATA_GENERATION,"{""title"": ""Flow Battery Energy Systems for Stationary Applications Part 2 Requirements Section 2 Safety""}","{""standard_id"": ""MSV1-E8DAE4ACA8D37FA4""}",SYNTHETIC
TRACE-889E9FE8C03D5C83,SYN-REQ-02364,SYNTHETIC_DATA_GENERATION,"{""title"": ""Ships and marine technology - Marine radar reflectors: Part 1 passive type (Second Revision)""}","{""standard_id"": ""MSV1-3C2F243147A03D2C""}",SYNTHETIC
TRACE-3F298598D2211D66,SYN-REQ-02365,SYNTHETIC_DATA_GENERATION,"{""title"": ""Gul-i-Khat?m? (Althaea officinalis L. -Flower) Dried Flowers for use in Traditional Medicine- Specification""}","{""standard_id"": ""MSV1-2CF19B2A822C6CC4""}",SYNTHETIC
TRACE-0FC66FF421F38FFA,SYN-REQ-02366,SYNTHETIC_DATA_GENERATION,"{""title"": ""Methods for determination of carbofuran residues in crops, soil and water""}","{""standard_id"": ""MSV1-EECFC2FA85DEB186""}",SYNTHETIC
TRACE-233845E065D56743,SYN-REQ-02367,SYNTHETIC_DATA_GENERATION,"{""title"": ""Mechanical Surface Rerators - Guidelines for Evaluation and Testing""}","{""standard_id"": ""MSV1-964D29965FFD1F05""}",SYNTHETIC
TRACE-F5C517A7635FC548,SYN-REQ-02368,SYNTHETIC_DATA_GENERATION,"{""title"": ""Wind Turbines Part 25 Communications for Monitoring and Control of Wind Power Plants Section 1 Overall description of principles and models""}","{""standard_id"": ""MSV1-9A36E3F38C4852F5""}",SYNTHETIC
TRACE-8ABF2C500BEF64D6,SYN-REQ-02369,SYNTHETIC_DATA_GENERATION,"{""title"": ""Medical devices Post-market surveillance for manufacturers""}","{""standard_id"": ""MSV1-79A94594D9172D32""}",SYNTHETIC
TRACE-F440BC1E1F8AC1D8,SYN-REQ-02370,SYNTHETIC_DATA_GENERATION,"{""title"": ""Rotating electrical machines Part 27 Winding insulation of rotating electrical machines Section 3 Dielectric dissipation factor measurement on stator winding insulation of rotating electrical machines""}","{""standard_id"": ""MSV1-4C661F6F0FD6FA97""}",SYNTHETIC
TRACE-353298F5C2366641,SYN-REQ-02371,SYNTHETIC_DATA_GENERATION,"{""title"": ""Glossary of terms relating to footwear (First Revision)""}","{""standard_id"": ""MSV1-A754FB85B69F9CAA""}",SYNTHETIC
TRACE-764799F5373F1377,SYN-REQ-02372,SYNTHETIC_DATA_GENERATION,"{""title"": ""Specification for Garden Sword""}","{""standard_id"": ""MSV1-848DD33DA14BB5E1""}",SYNTHETIC
TRACE-3062BE5623DD046F,SYN-REQ-02373,SYNTHETIC_DATA_GENERATION,"{""title"": ""Safety of machinery - Rules for drafting and presentation of safety standards""}","{""standard_id"": ""MSV1-9CD740BD309455BD""}",SYNTHETIC
TRACE-9834D1A0D87EDB03,SYN-REQ-02374,SYNTHETIC_DATA_GENERATION,"{""title"": ""Method for Determination of Alkali Resistance of Glass ( First Revision )""}","{""standard_id"": ""MSV1-3C3ED63AA1EA7E0B""}",SYNTHETIC
TRACE-79DD07E60D5FAB51,SYN-REQ-02375,SYNTHETIC_DATA_GENERATION,"{""title"": ""Electrical installations in ships Part 353: Power cables for rated voltages 1 kV and 3 kV""}","{""standard_id"": ""MSV1-27F129ABA8A3F7F0""}",SYNTHETIC
TRACE-82DBB69328D4B403,SYN-REQ-02376,SYNTHETIC_DATA_GENERATION,"{""title"": ""Solid biofuels - Determination of ash content""}","{""standard_id"": ""MSV1-BE3162233FBDF530""}",SYNTHETIC
TRACE-20F2363FFD2E2BD5,SYN-REQ-02377,SYNTHETIC_DATA_GENERATION,"{""title"": ""T - Slots - Dimensions and spacings (Third Revision)""}","{""standard_id"": ""MSV1-9588C441B5553AC7""}",SYNTHETIC
