entity_id,requirement_id,entity_text,entity_type,normalized_value,source,validation_status
PE-0F90954C748C943D,SYN-REQ-02325,Methods of chemical analysis of iron ores: Part 12 Determination of various elements — Inductively coupled plasma atomic emission spectrometric method,PRODUCT_OR_SUBJECT,methods of chemical analysis of iron ores part 12 determination of various elements inductively coupled plasma atomic emission spectrometric method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0BDBF814D7099C10,SYN-REQ-02326,Plastics — Methods of Testing Part 5 Mechanical Properties Section 27 Determination of tensile-impact strength,PRODUCT_OR_SUBJECT,plastics methods of testing part 5 mechanical properties section 27 determination of tensile impact strength,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D4230AD03969563E,SYN-REQ-02327,Woodworking Machines Safety Part 7: Surface Planing Thickness Planing Combined SurfaceThickness Planing Machines,PRODUCT_OR_SUBJECT,woodworking machines safety part 7 surface planing thickness planing combined surfacethickness planing machines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-194A1BF2ABBFE718,SYN-REQ-02328,Guide for determining compatibility between enamelled winding wire and impregnating compounds,PRODUCT_OR_SUBJECT,guide for determining compatibility between enamelled winding wire and impregnating compounds,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6A96190C9EB4CADA,SYN-REQ-02329,Maṇikkaṭai nūl (Wrist Circummetric Sign) Analysis — Code of Practice,PRODUCT_OR_SUBJECT,ma ikka ai n l wrist circummetric sign analysis code of practice,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-61D38E910676D164,SYN-REQ-02330,Caiukmjlfan EC - Specification,PRODUCT_OR_SUBJECT,caiukmjlfan ec specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3151A4FF914F65F2,SYN-REQ-02331,Application integration at electric utilities - System interfaces for distribution management: Part 2 glossary,PRODUCT_OR_SUBJECT,application integration at electric utilities system interfaces for distribution management part 2 glossary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-71EF8C5962CD6D9D,SYN-REQ-02332,Specification for wafers (Second Revision),PRODUCT_OR_SUBJECT,specification for wafers second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BE29D0EED84D9C99,SYN-REQ-02333,Liquid sedimentation methods for determination of particle size of powders,PRODUCT_OR_SUBJECT,liquid sedimentation methods for determination of particle size of powders,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-39D8D70F05EAA4CB,SYN-REQ-02334,"Electrically bonded road and rail tanker hose of rubber, resistant to petroleum products - Specification (First Revision)",PRODUCT_OR_SUBJECT,electrically bonded road and rail tanker hose of rubber resistant to petroleum products specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6B010EBAA4D85D0E,SYN-REQ-02335,Air craft - Ambulift - Functional requirements,PRODUCT_OR_SUBJECT,air craft ambulift functional requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E33E9E67D61908E4,SYN-REQ-02336,Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 17 Non- Filterable Residue (Total Suspended Solids at 103 ℃ - 105 ℃) ( Second Revision ) Amendment - 1,PRODUCT_OR_SUBJECT,methods of sampling and test physical and chemical for water and wastewater part 17 non filterable residue total suspended solids at 103 105 second revision amendment 1,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4140B56826C94685,SYN-REQ-02337,Guide for preparation and use of mud mortar in masonary,PRODUCT_OR_SUBJECT,guide for preparation and use of mud mortar in masonary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EB6D2F1983C45691,SYN-REQ-02338,Solid mineral fuels - Determination of carbon and hydrogen - High temperature combustion method,PRODUCT_OR_SUBJECT,solid mineral fuels determination of carbon and hydrogen high temperature combustion method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-15244390BFE7398C,SYN-REQ-02339,"Fenitrothion, technical- Specification First Revision",PRODUCT_OR_SUBJECT,fenitrothion technical specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-764EAEAB39AFB6DD,SYN-REQ-02340,"Tools for Moulding -Guide Bushes, Headed, and Locating Guide Bushes, Headed",PRODUCT_OR_SUBJECT,tools for moulding guide bushes headed and locating guide bushes headed,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-201D538D4F722326,SYN-REQ-02341,Sterilization of health care products Radiation Part 4: Guidance on process control,PRODUCT_OR_SUBJECT,sterilization of health care products radiation part 4 guidance on process control,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FA894A78888B5B10,SYN-REQ-02342,Automotive vehicles - Types - Terminology: Part 1 three and four wheelers,PRODUCT_OR_SUBJECT,automotive vehicles types terminology part 1 three and four wheelers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A64C7B385E0DD686,SYN-REQ-02343,Ethical Considerations of Artificial Intelligence AI When Applied in the Active Assisted Living AAL Context,PRODUCT_OR_SUBJECT,ethical considerations of artificial intelligence ai when applied in the active assisted living aal context,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4D29DE44225A9FE8,SYN-REQ-02344,PLASTICIZER ESTERS METHODS OF SAMPLING AND TESTS,PRODUCT_OR_SUBJECT,plasticizer esters methods of sampling and tests,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3D35A283768DD2B2,SYN-REQ-02345,Asbestos - Cement pipes and fitkIngs for sewerage and drainage - Specification (First Revision),PRODUCT_OR_SUBJECT,asbestos cement pipes and fitkings for sewerage and drainage specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2358D998C1B6DF6C,SYN-REQ-02346,Heavy item lift platform for aircraft/airport operations - General requirements,PRODUCT_OR_SUBJECT,heavy item lift platform for aircraft airport operations general requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-935B041FF377E0E8,SYN-REQ-02347,Methods of test for vulcanized rubbers: Part 27 resistance to ozone cracking - Reference and alternative methods for determining the ozone concentration in laboratory test chambers,PRODUCT_OR_SUBJECT,methods of test for vulcanized rubbers part 27 resistance to ozone cracking reference and alternative methods for determining the ozone concentration in laboratory test chambers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BF567A8C7B302725,SYN-REQ-02348,Specificaiton for zinc oxide for cosmetic industry (Second Revision),PRODUCT_OR_SUBJECT,specificaiton for zinc oxide for cosmetic industry second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5A1AAE5B2FF598EE,SYN-REQ-02349,Safety evaluation of bathing bars and toilet soaps - Methods of test (First Revision),PRODUCT_OR_SUBJECT,safety evaluation of bathing bars and toilet soaps methods of test first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-23A559C023F2BE7E,SYN-REQ-02350,Guidelines for Assessing the Fire Threat to People,PRODUCT_OR_SUBJECT,guidelines for assessing the fire threat to people,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9AD3E734B1E5D438,SYN-REQ-02351,Petroleum products - Fuels (Class F) - Specifications of dimethyl ether (Dme,PRODUCT_OR_SUBJECT,petroleum products fuels class f specifications of dimethyl ether dme,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8980CA38C6AD34EC,SYN-REQ-02352,Semiconductor devices integrated circuits: Part 1 general,PRODUCT_OR_SUBJECT,semiconductor devices integrated circuits part 1 general,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5C5BE11C422604AB,SYN-REQ-02353,Health Informatics Interoperability and integration reference architecture Model and framework,PRODUCT_OR_SUBJECT,health informatics interoperability and integration reference architecture model and framework,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FA3737D93D215159,SYN-REQ-02354,Turbine lubricating oils - Specification (Third Revision),PRODUCT_OR_SUBJECT,turbine lubricating oils specification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5FC86D0CA8297FED,SYN-REQ-02355,Code of practice for construction of tunnels conveying water: Part iv tunnel supports,PRODUCT_OR_SUBJECT,code of practice for construction of tunnels conveying water part iv tunnel supports,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DABFF1AA57FC18B8,SYN-REQ-02356,Specification for pan knee joint,PRODUCT_OR_SUBJECT,specification for pan knee joint,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-576E4B0370A0BC3D,SYN-REQ-02357,Talamuli (Curculigo orchioides Gaertn.) Rhizome for use in Traditional Medicine - Specification,PRODUCT_OR_SUBJECT,talamuli curculigo orchioides gaertn rhizome for use in traditional medicine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BEBCBEA94E7521AB,SYN-REQ-02358,Specification for moped spokes and nipples for spokes,PRODUCT_OR_SUBJECT,specification for moped spokes and nipples for spokes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BEA2BD0610AF1D11,SYN-REQ-02359,Prelaminated Particle Boards from Wood and other Lignocellulosic Material - Specification ( First Revision ),PRODUCT_OR_SUBJECT,prelaminated particle boards from wood and other lignocellulosic material specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9A131F7571619A95,SYN-REQ-02360,Medical Textiles - Open Weave Bandages - Specification,PRODUCT_OR_SUBJECT,medical textiles open weave bandages specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EB0E0CE5D74AEFB1,SYN-REQ-02361,"Tool holders with rectangular shank for indexable inserts: Part 1 General survey, correlation and determination of dimensions",PRODUCT_OR_SUBJECT,tool holders with rectangular shank for indexable inserts part 1 general survey correlation and determination of dimensions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7DF8ABF5A5E4A2F7,SYN-REQ-02362,Methods of chemical analysis of silver anodes (First Revision),PRODUCT_OR_SUBJECT,methods of chemical analysis of silver anodes first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-59358D5461AC34AE,SYN-REQ-02363,Flow Battery Energy Systems for Stationary Applications Part 2 Requirements Section 2 Safety,PRODUCT_OR_SUBJECT,flow battery energy systems for stationary applications part 2 requirements section 2 safety,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-889E9FE8C03D5C83,SYN-REQ-02364,Ships and marine technology - Marine radar reflectors: Part 1 passive type (Second Revision),PRODUCT_OR_SUBJECT,ships and marine technology marine radar reflectors part 1 passive type second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3F298598D2211D66,SYN-REQ-02365,Gul-i-Khat?m? (Althaea officinalis L. -Flower) Dried Flowers for use in Traditional Medicine- Specification,PRODUCT_OR_SUBJECT,gul i khat m althaea officinalis l flower dried flowers for use in traditional medicine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0FC66FF421F38FFA,SYN-REQ-02366,"Methods for determination of carbofuran residues in crops, soil and water",PRODUCT_OR_SUBJECT,methods for determination of carbofuran residues in crops soil and water,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-233845E065D56743,SYN-REQ-02367,Mechanical Surface Rerators - Guidelines for Evaluation and Testing,PRODUCT_OR_SUBJECT,mechanical surface rerators guidelines for evaluation and testing,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F5C517A7635FC548,SYN-REQ-02368,Wind Turbines Part 25 Communications for Monitoring and Control of Wind Power Plants Section 1 Overall description of principles and models,PRODUCT_OR_SUBJECT,wind turbines part 25 communications for monitoring and control of wind power plants section 1 overall description of principles and models,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8ABF2C500BEF64D6,SYN-REQ-02369,Medical devices Post-market surveillance for manufacturers,PRODUCT_OR_SUBJECT,medical devices post market surveillance for manufacturers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F440BC1E1F8AC1D8,SYN-REQ-02370,Rotating electrical machines Part 27 Winding insulation of rotating electrical machines Section 3 Dielectric dissipation factor measurement on stator winding insulation of rotating electrical machines,PRODUCT_OR_SUBJECT,rotating electrical machines part 27 winding insulation of rotating electrical machines section 3 dielectric dissipation factor measurement on stator winding insulation of rotating electrical machines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-353298F5C2366641,SYN-REQ-02371,Glossary of terms relating to footwear (First Revision),PRODUCT_OR_SUBJECT,glossary of terms relating to footwear first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-764799F5373F1377,SYN-REQ-02372,Specification for Garden Sword,PRODUCT_OR_SUBJECT,specification for garden sword,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3062BE5623DD046F,SYN-REQ-02373,Safety of machinery - Rules for drafting and presentation of safety standards,PRODUCT_OR_SUBJECT,safety of machinery rules for drafting and presentation of safety standards,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9834D1A0D87EDB03,SYN-REQ-02374,Method for Determination of Alkali Resistance of Glass ( First Revision ),PRODUCT_OR_SUBJECT,method for determination of alkali resistance of glass first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-79DD07E60D5FAB51,SYN-REQ-02375,Electrical installations in ships Part 353: Power cables for rated voltages 1 kV and 3 kV,PRODUCT_OR_SUBJECT,electrical installations in ships part 353 power cables for rated voltages 1 kv and 3 kv,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82DBB69328D4B403,SYN-REQ-02376,Solid biofuels - Determination of ash content,PRODUCT_OR_SUBJECT,solid biofuels determination of ash content,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-20F2363FFD2E2BD5,SYN-REQ-02377,T - Slots - Dimensions and spacings (Third Revision),PRODUCT_OR_SUBJECT,t slots dimensions and spacings third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-01583A8C8CF5E900,SYN-REQ-02378,"Reuse, Recycling and Disposal of Bearing Materials",PRODUCT_OR_SUBJECT,reuse recycling and disposal of bearing materials,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B65B7AA7FD39DFEF,SYN-REQ-02379,Safety and Operational Requirements for Pedestrian - Controlled Cylinder (Reel) Power Lawn Mowers,PRODUCT_OR_SUBJECT,safety and operational requirements for pedestrian controlled cylinder reel power lawn mowers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-12349AEF24B04D59,SYN-REQ-02380,"Microbiology of the Food Chain - Preparation of Test Samples, Initial Suspension and Decimal Dilutions for Microbiological Examination - Specific Rules for the Preparation of Miscellaneous Products",PRODUCT_OR_SUBJECT,microbiology of the food chain preparation of test samples initial suspension and decimal dilutions for microbiological examination specific rules for the preparation of miscellaneous products,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-41A7D77EA40B8A10,SYN-REQ-02381,Cryogenic Vessels - Transportable Vacuum Insulated Vessels of not more than 1 000 Litres Part 2 Operational Requirements,PRODUCT_OR_SUBJECT,cryogenic vessels transportable vacuum insulated vessels of not more than 1 000 litres part 2 operational requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0A156FC1D158D89E,SYN-REQ-02382,Metalaxyl mancqzeb WP - Specification,PRODUCT_OR_SUBJECT,metalaxyl mancqzeb wp specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-903EE4F04120735D,SYN-REQ-02383,Royal jelly - Specification,PRODUCT_OR_SUBJECT,royal jelly specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B8E9DC9993FA5063,SYN-REQ-02384,Specification for electric bacteriological incubators (First Revision),PRODUCT_OR_SUBJECT,specification for electric bacteriological incubators first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-30B78E3EC5B1D325,SYN-REQ-02385,Rubber or Plastics Coated Fabrics - Methods of Test Part 17 Determination of Resistance to Ozone Cracking Under Static Conditions,PRODUCT_OR_SUBJECT,rubber or plastics coated fabrics methods of test part 17 determination of resistance to ozone cracking under static conditions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-88DA70F82D1F1DDC,SYN-REQ-02386,"Clomazone, technical - Specification",PRODUCT_OR_SUBJECT,clomazone technical specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4DE7F036AA2FF681,SYN-REQ-02387,Metallic materials - Brinell hardness test: Part 4 table of hardness values (Fifth Revision),PRODUCT_OR_SUBJECT,metallic materials brinell hardness test part 4 table of hardness values fifth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B187F96F827F95B2,SYN-REQ-02388,Specification for twist drill used in orthopaedic surgery,PRODUCT_OR_SUBJECT,specification for twist drill used in orthopaedic surgery,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-24B7EC32685A3C0D,SYN-REQ-02389,Industrial Ovens - Code of Practice ( First Revision ),PRODUCT_OR_SUBJECT,industrial ovens code of practice first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0B7EDDB7A67401A8,SYN-REQ-02390,Specification for Cotton Belting Ducks (Second Revision),PRODUCT_OR_SUBJECT,specification for cotton belting ducks second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-87353CABC57A83A8,SYN-REQ-02391,"Pipe threads where pressure - Tight joints are not made on the threads - Dimensions, tolerances and designation (Third Revision)",PRODUCT_OR_SUBJECT,pipe threads where pressure tight joints are not made on the threads dimensions tolerances and designation third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DF6D665CF7448340,SYN-REQ-02392,Mild steel sliding door bolts for use with padlocks - Specification (Fourth Revision),PRODUCT_OR_SUBJECT,mild steel sliding door bolts for use with padlocks specification fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-26DB6E04D6220B9B,SYN-REQ-02393,Determination of Resistance to Wear by Abrasion of Natural Building Stones — Method of Test (second revision),PRODUCT_OR_SUBJECT,determination of resistance to wear by abrasion of natural building stones method of test second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
