query_id,query,target_standard_id,language,noise_type,record_type,synthetic_flag,validation_status
SYN-Q-02936,Need applicable Indian Standard for Polyamide 6 materials for moulding and extrusion - Specification (First Revision),MSV1-4A313BD837B1FECA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02937,Need applicable Indian Standard for Coal tar pitch - Methods of test : Part 1 determination of matter insoluble in quinoline,MSV1-B2D720E46E258B0C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02938,Need applicable Indian Standard for Combine Harvester - Thresher - Test Code : Part 2 Performance Test (First Revision),MSV1-AB0D26A5A626CEC3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02939,Need applicable Indian Standard for Hardened Concrete - Methods of Test: Part 5 Non-Destructive Testing of Concrete: Section 4 Rebound Hammer Test ( First Revision ),MSV1-F05333B012275137,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02940,Need applicable Indian Standard for Inland vessels - Fairleads - Specification: Part 1 two - Lip fairleads,MSV1-84EAF1995067CAC9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02941,Need applicable Indian Standard for Transfusion equipment for medical use Part 3 Blood-taking sets for single use,MSV1-9D9FD848F8535570,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02942,Need applicable Indian Standard for Abrasive products - Checking the grain size of superabrasives,MSV1-B5CC216C66F9FCF4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02943,"Need applicable Indian Standard for Lambda - Cyhalothrin, technical - Specification",MSV1-9F8A54BF35672655,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02944,Need applicable Indian Standard for Plastics - Methods of testing: Part 5 mechanical properties section 10 determination of tear resistance of plastics films and sheeting - Trouser tear method (First Revision),MSV1-CD15A00F4E85567C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02945,Need applicable Indian Standard for Software engineering - Software life cycle processes Maintenance (First Revision),MSV1-6057D888A14B050F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02946,"Need applicable Indian Standard for Specification for compression plate, muller type",MSV1-52A34DF26F3D91CA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02947,Need applicable Indian Standard for Mechanical testing of metals Ductility testing Compression test for porous and cellular metals,MSV1-BCC6361096B0F4B4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02948,Need applicable Indian Standard for SpeciflCation for benzophenone (First Revision),MSV1-1B0BE9F5871A9C91,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02949,Need applicable Indian Standard for Laboratory glassware - Single - Volume pipettes (Second Revision),MSV1-5D9DE4B9F88A63AA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02950,Need applicable Indian Standard for Specification for duck - Bill pliers (First Revision),MSV1-D357B13B4A446C5A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02951,Need applicable Indian Standard for Glossary of terms relating to welding of plastics,MSV1-5CAB7D7951855474,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02952,Need applicable Indian Standard for Assistive products for persons with vision impairments and persons with vision and hearing impairments Acoustic and tactile signals for pedestrian traffic lights,MSV1-D68F46B75593C2B0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02953,Need applicable Indian Standard for Metallic and other inorganic coatings — Test for residual embrittlement in both metallic-coated and uncoated externally-threaded articles and rods — Inclined wedge method,MSV1-0BBAE790958F95A4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02954,"Need applicable Indian Standard for Validamycin, Technical - Specification",MSV1-AD2870D6D0DAA799,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02955,Need applicable Indian Standard for Methods of sampling chrome ore,MSV1-9867BF503327746F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02956,Need applicable Indian Standard for End mills with indexable specification (first revision),MSV1-DF1EDCF75DD3E3FC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02957,Need applicable Indian Standard for Resin based reactive compounds used for electrical insulation: Part 1 definitions and general requirements (First Revision),MSV1-7A8735D689F399D3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02958,Need applicable Indian Standard for Methods of measurement of electrical characteristics of microwave tubes: Part 9 Backward-wave oscillator tube '0' type,MSV1-558053CDB80B1DE3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02959,Need applicable Indian Standard for Electrical timer relays for industrial purposes - Specification: Part 1 pneumatic (First Revision),MSV1-B27BE78CAF3BDBA1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02960,Need applicable Indian Standard for SIMULTANEOUS INTERPRETING - EQUIPMENT -REQUIREMENTS,MSV1-D2FAC299FF07A2EB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02961,Need applicable Indian Standard for PLASTICS DETERMINATION OF AVERAGE MOLECULAR WEIGHT AND MOLECULAR WEIGHT DISTRIBUTION OF POLYMERS USING SIZE-EXCLUSION CHROMATOGRAPHY PART 2 UNIVERSAL CALIBRATION METHOD,MSV1-BC3902C0A7B84893,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02962,Need applicable Indian Standard for Sal bark - Specification (First Revision),MSV1-38329912FEE6F757,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02963,Need applicable Indian Standard for Plastics - Methods of testing: Part 5 mechanical properties section 19 determination of resistance of plastic materials to abrasion,MSV1-E08E3E424FBCBA53,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02964,Need applicable Indian Standard for Bamboo Tent Poles,MSV1-15E887DA5183F400,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02965,Need applicable Indian Standard for Metallic powders Determination of oxygen content by reduction methods Part 4: Total oxygen by reduction-extraction Fifth Revision,MSV1-6ECC02E265D51FF1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02966,"Need applicable Indian Standard for Fasteners - Bolts, screws and studs - Head slots for bolts (First Revision)",MSV1-25DAB60BF2FBAC11,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02967,Need applicable Indian Standard for ALPINE SKIS SKI BINDING SCREWS PART 1 REQUIREMENTS,MSV1-61013611155AA588,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02968,Need applicable Indian Standard for Method of Measurement of Building and Civil Engineering Works Part 13 Painting of building surfaces,MSV1-1E0DD3D7888606FE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02969,Need applicable Indian Standard for Safety of household and similar electrical appliances: Part 2 particular requirements: Sec 45 electric heating tools,MSV1-ED8E09731FBDF7B1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02970,"Need applicable Indian Standard for Nuclear energy, nuclear technologies and radiological protection - Vocabulary : Part 4 Dosimetry for radiation processing",MSV1-A0183E4F94787039,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02971,Need applicable Indian Standard for VALVE INSPECTION AND TEST - METHODS OF TEST (Second Revision),MSV1-C3B9E506ACD9CD37,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02972,Need applicable Indian Standard for Low-Voltage Fuses Part 6 Supplementary Requirements for Fuse-Links for the Protection of Solar Photovoltaic Energy Systems,MSV1-D9D6C9516D6194FC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02973,Need applicable Indian Standard for Shipbuilding - Noise levels onboard ships: Part 2 code of measurement,MSV1-869A80757CF06013,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02974,Need applicable Indian Standard for Numerical control of machines - Symbols,MSV1-1608EE8EA75D1AA3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02975,Need applicable Indian Standard for CHEMICAL RESISANT MORTARS SPECIFICATION PART 1 SILICATE TYPE,MSV1-84C2F751C827E7DB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02976,Need applicable Indian Standard for Method of measurement of building and civil engineering works: Part 20 laying of gas and oil pipe lines (Third Revision),MSV1-5CFA0B9D39ACC5D4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02977,Need applicable Indian Standard for Specification for cold - Drawn high pressure fluid power cylinder tubes,MSV1-E3CECCBBC60AB9A3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02978,Need applicable Indian Standard for Agricultural wheeled tractors - operators seat - laboratory measurement of transmitted vibration (First revision),MSV1-1E71BBD4D8AA599C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02979,Need applicable Indian Standard for Plastics - Film and sheeting - Cast polypropylene (pp) films,MSV1-49936C15AD432749,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02980,Need applicable Indian Standard for Methods of test for cables: Part 1 annealing test for wires used as conductors,MSV1-D00E7195BFAB8650,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02981,Need applicable Indian Standard for FOUNTAIN PEN INK-DYE BASED SPECIFICATION Third Revision,MSV1-5AC5C38B549F21E9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02982,Need applicable Indian Standard for Industrial trucks - Verification of stability: Part 1 rough - Terrain trucks with mast (Second Revision),MSV1-952FA1176280A39E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02983,Need applicable Indian Standard for Multipurpose Dry Batteries Specification (Third Revision),MSV1-B0EC7AA9326C5119,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02984,Need applicable Indian Standard for SPACE SYSTEMS PRESSURE VESSELS AND PRESSURIZED STRUCTURES DESIGN AND OPERATION,MSV1-25D3FB29615AA5B3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02985,Need applicable Indian Standard for Confined Masonry For Earthquake Resistance Code of Practice,MSV1-7EA7377F5751C236,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02986,"Need applicable Indian Standard for Ready mixed paint, universal, zinc chrome, priming (Synthetic) for light alloys - Specification (Second Revision)",MSV1-3307AF279039DBFF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02987,Need applicable Indian Standard for Information and Documentation - International Standard Name Identifier ISNI,MSV1-AE674357B331D991,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02988,Need applicable Indian Standard for On - Sitenon - Mechanical jointing of plied textile reinforced rubber conveyor belting - Code of practice: Part 1 hot vulcanizing,MSV1-E14C3A5CFF17B75C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02989,Need applicable Indian Standard for Rubber or Plastics Coated Fabrics — Methods of Test Part 14 Low Temperature Impact Test (Second Revision),MSV1-93E79974C2BAE1CE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02990,Need applicable Indian Standard for Explosive atmospheres - Part 26: Equipment with Separation Elements or combined Levels of Protection (Second Revision),MSV1-31F25E8E4590A13D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02991,Need applicable Indian Standard for Assistive products General requirements and test methods,MSV1-8B19C35D5E493BC8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02992,Need applicable Indian Standard for Detonators - Specification ( First Revision ),MSV1-FCCAD80F9638BAAB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02993,Need applicable Indian Standard for Siddha Pukai Fumigation Therapy Code of Practice,MSV1-18D6A6A660AE0306,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02994,"Need applicable Indian Standard for Hookah Tobacco, Flake Type — Specification (Second Revision)",MSV1-3B873DAA0A75AC18,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02995,Need applicable Indian Standard for Road vehicles Compressed gaseous hydrogen CGH2 and hydrogennatural gas blends fuel systems Part 1: Safety requirements,MSV1-BED0E98E11811217,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02996,Need applicable Indian Standard for Specification for technical supply conditions for hot rolled and forged steel bars for use in machine tool industry,MSV1-D51055FB38DCDDC8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02997,Need applicable Indian Standard for Medical textiles - Elastic adhesive dressing - Specification,MSV1-1B945CFD26C6DC47,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02998,Need applicable Indian Standard for CLAMP TYPE HAND OPERATED MINCER SPECIFICATION,MSV1-C50A839C251E9153,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-02999,Need applicable Indian Standard for Specification for machine jig reamers morse taper shank,MSV1-46796EF13A90C5A0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03000,Need applicable Indian Standard for Dimensions of heald carrying rods for healds with closed `O' shaped end loops,MSV1-B795B108E6D75A84,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03001,Need applicable Indian Standard for Traceability of Crustacean Products — Specifications on the Information to be Recorded in Captured Crustacean Distribution Chains,MSV1-41CB32C05D121792,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03002,Need applicable Indian Standard for Hydrogen Detection Apparatus - Stationary Applications,MSV1-40B6EAB7229060BE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03003,Need applicable Indian Standard for PLASTICS METHODS OF TESTING PART 6 THERMAL PROPERTIES SECTION 21 DETERMINATION OF IGNITION TEMPERATURE USING A HOT-AIR FURNACE,MSV1-6CD5974D2BD4CB5A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03004,Need applicable Indian Standard for Specification for pulleys for belt conveyors (First Revision),MSV1-588A325FD00B2804,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03005,Need applicable Indian Standard for Specification for Sugarcane Harvesting Knife,MSV1-130F8F2BA31D3C92,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03006,Need applicable Indian Standard for Specification for plain washers (First Revision),MSV1-43B16DC939D8831E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03007,Need applicable Indian Standard for Specification for canned apricot,MSV1-C8A4E7C462EEDD59,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03008,Need applicable Indian Standard for Specification for ships snatch blocks,MSV1-5BFCCED599D543F1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03009,Need applicable Indian Standard for Indoor Post Insulators of Organic Material for Systems with Nominal Voltages Greater Than 1 000 V up to and Including 300 kV - Specification (First Revision),MSV1-FF00B7FDF01FC455,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03010,Need applicable Indian Standard for Methods of Sampling and Test (Physical and Chemical) for Water and Waste Water Part 24 Sulphates Section 1 Gravimetric and Turbidity Methods (Second Revision),MSV1-5E0865EC2CFA9648,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03011,Need applicable Indian Standard for Fire fighting - Brush hook for forest fires - Specification,MSV1-E233999BAF3635AD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03012,Need applicable Indian Standard for Specification for earth knobs for neutral conductors,MSV1-1D24756D01D40E75,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03013,Need applicable Indian Standard for Specification for Walking Sticks first revision,MSV1-6FD58695C29DF68E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03014,Need applicable Indian Standard for PADS FOR RUBBER STAMPS SPECIFICATION Third Revision,MSV1-63C1EB30EA6747EC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03015,Need applicable Indian Standard for Industrial furnaces and associated processing equipment Method of measuring energy balance and calculating energy efficiency Part 11: Evaluation of various kinds of efficiency,MSV1-D379BF024E46D7A8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03016,Need applicable Indian Standard for Cable Distribution System for Television and Sound Signals Part 10: Optical Equipment Consumption First Revision,MSV1-43A85FA152E6C1F9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03017,Need applicable Indian Standard for Luminaires: Part 1 general requirements and tests (First Revision),MSV1-E720BCA2E40FCF25,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03018,Need applicable Indian Standard for Ready - Mixed Concrete - Code of Practice (Second Revision),MSV1-118032BD71FBEF7B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03019,Need applicable Indian Standard for Methods of sampling and test for bleaching earths (Second Revision),MSV1-72431526C9052427,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03020,"Need applicable Indian Standard for Methods of sampling and test for paints, varnishes and related products : Part 1 test on liquid paints (general and physical) : Sec 7 mass per 10 litres - determination of density - pycnometer method (Fourth Revision)",MSV1-7C1F8918965A2005,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03021,"Need applicable Indian Standard for Specification for humidifier, nebulizing, ventury type",MSV1-999240D3C0E12E38,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03022,Need applicable Indian Standard for Hospital Rubber Sheeting Without Reinforcing Fabric - Specification ( First Revision ),MSV1-B526781F5AA47BD1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03023,Need applicable Indian Standard for Proforma for Analysis of Unit Rate of Dewatering ( First Revision ),MSV1-6E1735E0328E8256,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03024,"Need applicable Indian Standard for Specification for 1, 3 - Phenylenediamine - 4 - Sulphonic acid",MSV1-6B8F21E26B1BC272,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-03025,"Need applicable Indian Standard for Countersinks 60-degree, 90-degree and 120-degree with morse taper shank -- Specification",MSV1-C27FE98B5C50081F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
